pol_num,status,issue_date,inc_guar,qual,age,product,gender,wd_age,term_date
8878,Death,2014-08-19,TRUE,TRUE,63,c,M,77,2018-10-17
8879,Death,2017-01-15,TRUE,TRUE,61,c,F,78,2019-02-12
8880,Active,2015-01-28,TRUE,FALSE,57,c,F,66,NA
8881,Surrender,2005-09-03,FALSE,TRUE,71,c,F,71,2015-12-14
8882,Active,2009-11-18,FALSE,TRUE,58,c,M,60,NA
8883,Active,2016-12-04,FALSE,TRUE,56,b,F,75,NA
8884,Death,2008-10-20,TRUE,FALSE,77,c,M,77,2017-08-05
8885,Active,2016-02-14,TRUE,FALSE,68,a,F,74,NA
8886,Active,2019-06-29,FALSE,FALSE,51,c,F,64,NA
8887,Surrender,2006-07-17,FALSE,TRUE,76,c,M,76,2016-12-09
8888,Active,2012-10-12,FALSE,TRUE,58,b,F,63,NA
8889,Active,2011-01-11,TRUE,TRUE,65,c,M,69,NA
8890,Active,2013-03-22,TRUE,TRUE,67,b,F,67,NA
8891,Active,2018-08-22,TRUE,TRUE,59,c,F,69,NA
8892,Active,2009-06-13,FALSE,FALSE,60,c,M,63,NA
8893,Active,2019-03-09,FALSE,TRUE,71,b,M,71,NA
8894,Active,2015-01-20,FALSE,TRUE,63,c,M,74,NA
8895,Active,2018-08-24,TRUE,FALSE,56,b,F,77,NA
8896,Surrender,2006-06-21,FALSE,TRUE,55,a,F,64,2019-10-09
8897,Active,2015-10-11,TRUE,TRUE,74,b,F,74,NA
8898,Active,2017-06-21,TRUE,FALSE,79,c,M,80,NA
8899,Active,2018-07-24,TRUE,TRUE,50,c,M,75,NA
8900,Active,2010-06-23,FALSE,TRUE,55,c,F,75,NA
8901,Active,2014-02-02,FALSE,TRUE,77,b,F,77,NA
8902,Active,2018-09-24,TRUE,TRUE,71,a,F,78,NA
8903,Active,2010-11-20,FALSE,FALSE,53,c,F,68,NA
8904,Surrender,2008-01-15,TRUE,TRUE,67,c,M,67,2014-06-03
8905,Active,2013-04-25,TRUE,TRUE,74,c,F,74,NA
8906,Active,2012-05-07,FALSE,TRUE,73,a,M,73,NA
8907,Active,2014-02-03,TRUE,FALSE,69,a,F,78,NA
8908,Active,2019-02-20,TRUE,TRUE,66,c,M,66,NA
8909,Death,2012-07-18,TRUE,TRUE,77,a,F,77,2016-10-12
8910,Active,2016-04-15,TRUE,TRUE,65,c,F,65,NA
8911,Death,2009-07-18,FALSE,FALSE,79,b,F,79,2013-05-06
8912,Active,2017-02-09,FALSE,FALSE,49,c,F,68,NA
8913,Active,2016-03-06,FALSE,FALSE,65,c,M,79,NA
8914,Surrender,2005-10-05,FALSE,FALSE,51,a,M,74,2016-01-30
8915,Active,2018-05-26,FALSE,TRUE,63,c,F,70,NA
8916,Active,2010-08-25,TRUE,FALSE,51,b,M,63,NA
8917,Active,2016-02-21,TRUE,FALSE,61,c,M,63,NA
8918,Active,2018-11-09,TRUE,FALSE,46,c,F,70,NA
8919,Active,2018-01-22,TRUE,FALSE,58,c,M,77,NA
8920,Death,2007-08-07,TRUE,FALSE,69,a,M,69,2017-05-12
8921,Death,2007-09-20,TRUE,TRUE,67,c,F,67,2009-01-27
8922,Active,2015-12-27,FALSE,FALSE,70,c,F,70,NA
8923,Active,2019-05-06,TRUE,FALSE,69,a,M,69,NA
8924,Death,2009-12-11,TRUE,TRUE,57,c,F,71,2018-10-15
8925,Active,2017-06-17,FALSE,FALSE,53,b,F,61,NA
8926,Death,2006-10-05,FALSE,TRUE,80,c,M,80,2009-06-14
8927,Active,2016-04-09,TRUE,TRUE,58,a,M,58,NA
8928,Active,2011-02-26,TRUE,FALSE,75,a,M,79,NA
8929,Active,2016-05-25,FALSE,FALSE,60,c,F,67,NA
8930,Active,2008-08-20,TRUE,TRUE,56,c,F,74,NA
8931,Active,2007-09-24,TRUE,TRUE,61,b,M,64,NA
8932,Active,2019-01-02,TRUE,TRUE,64,c,M,80,NA
8933,Death,2011-05-20,FALSE,TRUE,80,a,F,80,2016-11-16
8934,Active,2014-04-18,FALSE,FALSE,57,c,M,62,NA
8935,Surrender,2008-05-24,FALSE,TRUE,76,b,M,76,2014-12-06
8936,Death,2016-07-16,TRUE,FALSE,65,b,F,65,2019-12-04
8937,Active,2007-08-21,FALSE,TRUE,77,c,M,77,NA
8938,Active,2008-07-11,TRUE,TRUE,63,c,M,63,NA
8939,Active,2010-05-25,FALSE,TRUE,54,b,M,66,NA
8940,Active,2010-06-09,FALSE,TRUE,57,a,F,62,NA
8941,Death,2008-02-13,FALSE,TRUE,58,a,F,64,2017-02-04
8942,Active,2010-12-28,TRUE,TRUE,70,a,M,70,NA
8943,Active,2017-08-25,TRUE,FALSE,74,b,M,74,NA
8944,Surrender,2009-12-06,FALSE,FALSE,79,a,F,79,2017-03-20
8945,Active,2011-11-25,TRUE,FALSE,59,c,M,74,NA
8946,Active,2010-09-09,TRUE,TRUE,68,c,M,70,NA
8947,Active,2014-12-09,TRUE,FALSE,67,b,F,67,NA
8948,Surrender,2008-03-09,FALSE,FALSE,52,b,M,66,2018-07-24
8949,Active,2017-04-27,TRUE,FALSE,69,c,F,69,NA
8950,Active,2017-03-29,TRUE,TRUE,59,b,M,68,NA
8951,Active,2017-12-12,TRUE,TRUE,54,b,M,76,NA
8952,Death,2008-11-04,FALSE,FALSE,53,c,M,80,2019-04-10
8953,Active,2006-06-07,FALSE,TRUE,69,c,M,69,NA
8954,Active,2019-05-29,FALSE,FALSE,61,c,F,77,NA
8955,Active,2017-05-12,FALSE,FALSE,78,c,F,78,NA
8956,Active,2011-11-18,FALSE,TRUE,63,c,F,63,NA
8957,Active,2013-12-20,TRUE,TRUE,51,c,M,63,NA
8958,Active,2013-05-26,TRUE,FALSE,67,c,F,67,NA
8959,Surrender,2006-05-27,TRUE,FALSE,60,c,M,74,2016-07-23
8960,Active,2008-09-27,FALSE,TRUE,52,b,F,80,NA
8961,Surrender,2009-01-24,FALSE,TRUE,57,a,F,62,2019-11-08
8962,Surrender,2005-08-03,TRUE,TRUE,58,c,M,64,2008-04-15
8963,Death,2007-10-01,TRUE,FALSE,80,b,F,80,2012-01-08
8964,Active,2011-03-22,TRUE,FALSE,47,c,F,79,NA
8965,Active,2009-08-26,TRUE,TRUE,67,b,M,68,NA
8966,Active,2008-03-02,TRUE,TRUE,66,a,M,66,NA
8967,Active,2012-10-28,TRUE,FALSE,61,c,M,77,NA
8968,Active,2014-07-12,TRUE,FALSE,67,c,F,70,NA
8969,Active,2018-08-21,TRUE,TRUE,79,a,F,79,NA
8970,Active,2015-04-28,FALSE,FALSE,61,c,M,70,NA
8971,Active,2014-08-02,FALSE,TRUE,66,c,F,66,NA
8972,Active,2014-01-24,TRUE,FALSE,71,c,M,71,NA
8973,Active,2017-11-09,FALSE,TRUE,80,a,F,80,NA
8974,Active,2005-08-02,FALSE,TRUE,60,b,M,68,NA
8975,Active,2013-03-19,TRUE,FALSE,54,a,F,58,NA
8976,Active,2019-12-20,TRUE,TRUE,70,c,M,70,NA
8977,Active,2019-09-06,TRUE,FALSE,50,c,M,63,NA
8978,Active,2017-11-08,FALSE,TRUE,60,c,F,66,NA
8979,Surrender,2010-11-04,TRUE,TRUE,70,b,F,70,2015-05-28
8980,Active,2010-06-04,TRUE,TRUE,53,c,F,71,NA
8981,Active,2015-02-14,TRUE,TRUE,64,b,M,77,NA
8982,Active,2008-09-22,TRUE,FALSE,76,c,M,76,NA
8983,Surrender,2006-02-24,FALSE,FALSE,73,a,F,73,2018-02-24
8984,Active,2017-02-02,TRUE,FALSE,57,c,M,59,NA
8985,Surrender,2008-04-02,FALSE,TRUE,60,c,M,65,2019-01-15
8986,Surrender,2010-07-28,FALSE,TRUE,49,a,M,60,2017-03-19
8987,Active,2011-09-08,FALSE,FALSE,63,c,F,74,NA
8988,Active,2013-08-31,TRUE,FALSE,54,a,F,69,NA
8989,Active,2012-01-06,TRUE,TRUE,55,c,F,60,NA
8990,Active,2018-10-02,TRUE,FALSE,59,a,F,72,NA
8991,Active,2012-05-21,TRUE,TRUE,74,c,M,74,NA
8992,Active,2007-07-16,TRUE,TRUE,63,a,M,73,NA
8993,Active,2011-08-03,FALSE,FALSE,67,a,M,67,NA
8994,Active,2014-01-02,FALSE,FALSE,75,b,F,75,NA
8995,Active,2008-08-02,TRUE,TRUE,72,b,F,78,NA
8996,Active,2017-02-12,FALSE,FALSE,66,c,M,66,NA
8997,Active,2010-06-09,TRUE,FALSE,70,c,F,70,NA
8998,Active,2019-10-24,FALSE,FALSE,49,b,F,64,NA
8999,Active,2015-12-14,TRUE,TRUE,59,c,F,61,NA
9000,Active,2007-01-09,TRUE,FALSE,66,c,F,69,NA
9001,Surrender,2007-11-08,FALSE,TRUE,54,c,M,80,2010-12-23
9002,Surrender,2005-11-30,TRUE,TRUE,58,c,F,68,2016-07-04
9003,Active,2015-07-22,TRUE,TRUE,77,c,M,77,NA
9004,Surrender,2010-01-10,FALSE,FALSE,55,b,M,57,2015-09-17
9005,Death,2005-01-22,FALSE,FALSE,72,a,F,72,2013-10-05
9006,Active,2018-02-17,TRUE,TRUE,62,a,F,77,NA
9007,Active,2016-12-10,FALSE,TRUE,77,c,M,77,NA
9008,Active,2015-04-08,FALSE,TRUE,67,c,M,73,NA
9009,Surrender,2007-06-08,FALSE,TRUE,56,c,F,74,2019-05-30
9010,Active,2017-05-01,TRUE,FALSE,69,c,M,69,NA
9011,Surrender,2005-08-23,FALSE,TRUE,66,c,M,66,2016-06-22
9012,Active,2014-02-03,FALSE,TRUE,76,c,F,76,NA
9013,Surrender,2005-10-02,FALSE,TRUE,55,a,M,80,2018-03-08
9014,Active,2009-11-21,TRUE,FALSE,66,a,M,66,NA
9015,Active,2012-12-21,TRUE,TRUE,78,b,M,78,NA
9016,Surrender,2008-02-26,TRUE,TRUE,52,c,M,65,2018-09-18
9017,Surrender,2007-05-31,FALSE,TRUE,80,c,F,80,2017-09-05
9018,Active,2011-09-19,FALSE,FALSE,66,b,F,74,NA
9019,Active,2018-05-27,TRUE,TRUE,51,c,F,79,NA
9020,Active,2017-02-20,TRUE,FALSE,70,b,F,70,NA
9021,Active,2008-03-07,TRUE,TRUE,62,a,F,68,NA
9022,Active,2008-11-29,TRUE,TRUE,66,b,M,67,NA
9023,Active,2012-09-26,FALSE,FALSE,58,b,M,61,NA
9024,Active,2015-07-24,TRUE,FALSE,71,c,F,71,NA
9025,Active,2008-01-30,FALSE,TRUE,54,b,F,63,NA
9026,Active,2018-08-19,FALSE,TRUE,60,c,M,69,NA
9027,Active,2010-11-03,TRUE,TRUE,63,c,F,66,NA
9028,Active,2017-12-29,FALSE,TRUE,74,c,M,74,NA
9029,Active,2005-08-20,TRUE,TRUE,66,c,F,68,NA
9030,Surrender,2007-12-11,TRUE,FALSE,69,c,F,73,2019-12-08
9031,Active,2012-12-27,TRUE,TRUE,74,c,M,74,NA
9032,Active,2009-11-03,TRUE,TRUE,63,c,F,79,NA
9033,Death,2007-09-02,FALSE,TRUE,73,a,F,73,2012-07-12
9034,Active,2015-12-06,FALSE,TRUE,65,a,M,75,NA
9035,Active,2012-08-06,FALSE,TRUE,50,c,M,66,NA
9036,Active,2018-07-15,TRUE,FALSE,66,a,F,66,NA
9037,Surrender,2007-07-14,TRUE,TRUE,60,a,M,79,2015-06-03
9038,Active,2008-09-17,TRUE,TRUE,67,a,M,67,NA
9039,Active,2017-04-09,FALSE,FALSE,74,a,M,74,NA
9040,Active,2008-03-22,FALSE,FALSE,75,b,M,75,NA
9041,Active,2008-12-11,TRUE,FALSE,67,b,M,67,NA
9042,Active,2012-10-05,TRUE,FALSE,69,c,M,74,NA
9043,Active,2013-05-05,TRUE,TRUE,65,b,F,69,NA
9044,Active,2015-12-07,TRUE,TRUE,79,a,F,79,NA
9045,Death,2009-07-12,FALSE,FALSE,80,c,M,80,2012-05-16
9046,Active,2017-06-04,TRUE,TRUE,69,c,F,75,NA
9047,Active,2016-03-09,TRUE,TRUE,65,c,M,71,NA
9048,Active,2014-04-08,TRUE,FALSE,73,c,F,78,NA
9049,Surrender,2008-05-11,TRUE,FALSE,59,c,F,59,2018-11-27
9050,Active,2013-04-29,FALSE,FALSE,55,c,F,64,NA
9051,Active,2019-05-20,TRUE,FALSE,77,a,M,77,NA
9052,Active,2016-09-24,FALSE,FALSE,64,c,M,73,NA
9053,Active,2019-07-12,TRUE,FALSE,65,c,M,73,NA
9054,Active,2016-02-14,TRUE,FALSE,71,c,F,71,NA
9055,Active,2006-12-19,TRUE,FALSE,62,b,F,77,NA
9056,Death,2006-12-31,TRUE,FALSE,78,a,M,78,2016-06-22
9057,Active,2014-01-25,FALSE,FALSE,56,b,F,67,NA
9058,Active,2014-01-25,TRUE,FALSE,60,c,F,72,NA
9059,Death,2009-06-23,TRUE,TRUE,78,c,M,78,2011-12-29
9060,Active,2009-07-02,TRUE,FALSE,80,c,M,80,NA
9061,Active,2012-11-22,TRUE,FALSE,63,c,F,65,NA
9062,Death,2009-12-24,TRUE,FALSE,67,a,M,67,2012-01-12
9063,Active,2018-06-24,FALSE,FALSE,61,c,F,61,NA
9064,Active,2008-02-04,TRUE,FALSE,72,c,F,72,NA
9065,Active,2012-04-28,TRUE,FALSE,73,c,M,73,NA
9066,Active,2014-02-08,FALSE,TRUE,76,b,F,76,NA
9067,Death,2013-02-12,FALSE,FALSE,78,c,M,78,2014-12-30
9068,Active,2008-02-05,TRUE,TRUE,77,c,M,77,NA
9069,Active,2012-11-09,FALSE,FALSE,63,a,F,73,NA
9070,Death,2010-05-18,FALSE,TRUE,58,c,M,70,2012-08-11
9071,Active,2014-08-16,FALSE,TRUE,63,b,F,63,NA
9072,Death,2005-08-11,TRUE,TRUE,70,c,M,72,2017-02-02
9073,Active,2007-08-08,TRUE,FALSE,73,c,M,73,NA
9074,Active,2010-09-21,FALSE,TRUE,77,c,F,77,NA
9075,Active,2019-01-29,TRUE,TRUE,54,c,F,69,NA
9076,Active,2015-08-31,FALSE,FALSE,57,b,F,63,NA
9077,Active,2005-11-17,TRUE,FALSE,46,b,F,52,NA
9078,Active,2019-06-16,TRUE,FALSE,57,b,M,70,NA
9079,Surrender,2007-11-25,FALSE,TRUE,69,c,M,75,2018-09-08
9080,Surrender,2013-03-02,TRUE,FALSE,61,b,F,77,2015-02-08
9081,Active,2011-07-08,TRUE,FALSE,76,c,F,76,NA
9082,Active,2010-11-13,TRUE,TRUE,56,c,M,67,NA
9083,Active,2011-05-07,FALSE,TRUE,66,b,M,66,NA
9084,Active,2019-07-29,FALSE,TRUE,66,c,F,75,NA
9085,Active,2005-01-18,FALSE,FALSE,65,c,M,65,NA
9086,Active,2009-08-16,TRUE,TRUE,64,a,M,64,NA
9087,Surrender,2005-01-13,TRUE,TRUE,48,c,M,64,2014-08-10
9088,Surrender,2007-02-14,FALSE,TRUE,76,c,M,76,2017-12-29
9089,Active,2014-09-06,FALSE,FALSE,58,c,M,69,NA
9090,Active,2018-01-22,TRUE,FALSE,79,c,M,79,NA
9091,Surrender,2006-04-12,TRUE,TRUE,73,a,F,73,2016-03-07
9092,Active,2017-11-20,FALSE,TRUE,54,c,F,61,NA
9093,Active,2017-09-03,TRUE,FALSE,68,c,F,75,NA
9094,Active,2016-03-14,FALSE,TRUE,71,c,M,71,NA
9095,Active,2017-05-24,FALSE,TRUE,64,c,M,69,NA
9096,Active,2009-02-21,TRUE,TRUE,68,a,F,76,NA
9097,Active,2019-09-20,TRUE,TRUE,58,c,F,78,NA
9098,Active,2007-03-21,TRUE,FALSE,57,a,F,79,NA
9099,Active,2011-08-18,TRUE,FALSE,59,c,F,75,NA
9100,Active,2017-07-19,TRUE,FALSE,68,c,F,68,NA
9101,Active,2011-11-15,TRUE,TRUE,65,b,M,65,NA
9102,Active,2007-01-11,TRUE,TRUE,66,c,F,78,NA
9103,Death,2006-03-20,TRUE,FALSE,74,c,M,74,2015-04-05
9104,Active,2019-01-20,FALSE,FALSE,64,b,F,67,NA
9105,Active,2012-05-03,FALSE,TRUE,62,c,M,64,NA
9106,Active,2006-10-24,FALSE,FALSE,56,b,M,66,NA
9107,Active,2016-07-20,TRUE,FALSE,53,c,F,62,NA
9108,Active,2016-10-08,TRUE,TRUE,60,a,M,77,NA
9109,Active,2010-02-13,TRUE,FALSE,71,b,M,76,NA
9110,Active,2017-08-21,FALSE,TRUE,70,c,F,77,NA
9111,Active,2018-11-22,TRUE,TRUE,68,b,F,68,NA
9112,Active,2015-06-06,TRUE,FALSE,69,a,F,79,NA
9113,Active,2014-04-27,TRUE,FALSE,58,a,M,72,NA
9114,Active,2019-03-18,TRUE,TRUE,66,a,F,66,NA
9115,Active,2012-09-12,TRUE,TRUE,55,a,M,76,NA
9116,Active,2012-09-11,FALSE,TRUE,63,c,M,63,NA
9117,Active,2017-05-20,TRUE,TRUE,58,a,F,68,NA
9118,Active,2013-11-30,TRUE,FALSE,46,c,M,78,NA
9119,Active,2010-06-23,TRUE,TRUE,52,c,F,73,NA
9120,Surrender,2006-12-19,FALSE,TRUE,49,a,M,79,2013-10-16
9121,Active,2015-12-02,TRUE,TRUE,71,c,M,71,NA
9122,Active,2019-10-12,FALSE,FALSE,76,c,F,76,NA
9123,Active,2005-07-15,TRUE,TRUE,60,c,F,68,NA
9124,Active,2015-06-05,TRUE,TRUE,62,b,F,66,NA
9125,Active,2013-03-13,TRUE,FALSE,59,c,F,64,NA
9126,Active,2009-12-02,FALSE,TRUE,67,b,F,67,NA
9127,Active,2016-06-04,FALSE,FALSE,62,c,M,77,NA
9128,Active,2014-04-22,FALSE,TRUE,80,c,F,80,NA
9129,Active,2010-06-26,FALSE,FALSE,79,c,F,79,NA
9130,Surrender,2016-05-31,TRUE,TRUE,52,a,M,70,2019-09-24
9131,Active,2011-12-06,FALSE,FALSE,63,b,M,64,NA
9132,Active,2006-08-24,FALSE,TRUE,52,c,M,68,NA
9133,Active,2011-11-02,TRUE,FALSE,80,b,M,80,NA
9134,Active,2013-07-22,TRUE,FALSE,65,c,M,72,NA
9135,Active,2010-03-16,TRUE,FALSE,57,a,M,78,NA
9136,Death,2008-05-23,FALSE,FALSE,74,b,M,76,2015-04-27
9137,Active,2013-02-22,FALSE,FALSE,56,b,M,70,NA
9138,Active,2016-07-03,TRUE,TRUE,71,c,M,71,NA
9139,Active,2013-05-05,TRUE,TRUE,54,c,F,59,NA
9140,Active,2009-02-12,TRUE,FALSE,65,c,M,65,NA
9141,Surrender,2007-07-28,FALSE,FALSE,79,c,F,79,2017-11-21
9142,Active,2018-04-08,TRUE,TRUE,61,c,F,70,NA
9143,Active,2019-08-27,TRUE,FALSE,53,b,M,65,NA
9144,Active,2017-10-01,FALSE,FALSE,63,b,F,63,NA
9145,Active,2018-04-11,TRUE,TRUE,66,a,F,79,NA
9146,Surrender,2006-01-13,FALSE,FALSE,61,c,M,66,2015-03-03
9147,Active,2012-11-06,TRUE,FALSE,79,c,M,80,NA
9148,Active,2015-08-01,TRUE,FALSE,69,c,F,69,NA
9149,Surrender,2006-09-11,FALSE,FALSE,71,c,F,71,2017-12-28
9150,Active,2011-08-04,TRUE,TRUE,57,c,F,58,NA
9151,Active,2017-04-17,TRUE,FALSE,55,c,F,65,NA
9152,Active,2017-09-26,TRUE,TRUE,63,c,F,75,NA
9153,Surrender,2005-02-03,FALSE,TRUE,79,c,F,79,2008-11-05
9154,Active,2018-12-22,TRUE,FALSE,62,c,F,62,NA
9155,Active,2013-04-25,TRUE,TRUE,67,a,F,67,NA
9156,Active,2012-11-17,TRUE,FALSE,49,c,F,62,NA
9157,Active,2007-04-11,FALSE,TRUE,69,c,F,69,NA
9158,Surrender,2008-07-20,FALSE,TRUE,71,b,F,71,2011-03-26
9159,Surrender,2005-03-30,FALSE,FALSE,56,b,M,61,2018-08-17
9160,Active,2016-06-16,TRUE,FALSE,68,c,F,70,NA
9161,Surrender,2006-06-22,TRUE,TRUE,64,b,M,72,2016-07-26
9162,Active,2010-07-05,FALSE,FALSE,67,c,F,67,NA
9163,Death,2005-11-12,FALSE,TRUE,69,c,M,77,2018-09-08
9164,Active,2019-12-31,FALSE,FALSE,58,c,F,73,NA
9165,Active,2018-11-10,TRUE,TRUE,65,b,M,65,NA
9166,Active,2012-12-05,TRUE,FALSE,74,b,M,74,NA
9167,Active,2017-02-21,TRUE,TRUE,67,a,F,69,NA
9168,Active,2012-10-25,TRUE,TRUE,65,b,M,65,NA
9169,Surrender,2008-06-18,FALSE,FALSE,54,c,F,59,2020-01-14
9170,Active,2012-12-30,FALSE,TRUE,64,c,M,64,NA
9171,Active,2016-06-26,TRUE,FALSE,66,b,M,68,NA
9172,Surrender,2010-02-06,FALSE,FALSE,70,c,F,70,2014-01-08
9173,Active,2014-01-11,TRUE,TRUE,55,b,F,77,NA
9174,Active,2008-10-04,FALSE,FALSE,48,a,M,78,NA
9175,Surrender,2005-01-26,TRUE,TRUE,48,a,M,61,2015-12-23
9176,Active,2015-04-18,FALSE,FALSE,56,b,F,69,NA
9177,Active,2010-12-03,TRUE,FALSE,65,b,F,65,NA
9178,Surrender,2007-08-14,TRUE,FALSE,64,a,F,64,2017-04-29
9179,Active,2011-06-11,FALSE,FALSE,66,c,F,66,NA
9180,Active,2015-12-03,TRUE,FALSE,49,c,F,57,NA
9181,Active,2012-02-14,FALSE,TRUE,55,a,M,55,NA
9182,Active,2010-05-26,FALSE,TRUE,78,a,F,78,NA
9183,Active,2018-10-12,TRUE,FALSE,67,c,F,67,NA
9184,Active,2007-09-10,TRUE,TRUE,63,b,F,63,NA
9185,Active,2018-04-02,FALSE,TRUE,65,c,M,68,NA
9186,Active,2017-11-03,FALSE,FALSE,80,c,F,80,NA
9187,Active,2012-07-03,TRUE,TRUE,40,c,F,64,NA
9188,Active,2009-12-03,FALSE,FALSE,71,c,F,75,NA
9189,Active,2009-09-04,TRUE,FALSE,70,a,F,70,NA
9190,Active,2009-03-01,TRUE,TRUE,67,c,F,67,NA
9191,Active,2017-06-07,FALSE,FALSE,68,b,M,68,NA
9192,Active,2012-02-19,TRUE,TRUE,61,c,F,64,NA
9193,Active,2018-03-01,TRUE,TRUE,68,a,F,68,NA
9194,Death,2014-08-25,FALSE,TRUE,78,c,M,78,2014-09-30
9195,Active,2005-12-13,TRUE,FALSE,73,c,M,73,NA
9196,Active,2015-12-30,TRUE,TRUE,65,a,M,76,NA
9197,Active,2008-02-04,FALSE,FALSE,68,b,M,72,NA
9198,Surrender,2005-08-28,FALSE,FALSE,68,a,F,76,2019-03-08
9199,Active,2008-10-21,TRUE,TRUE,49,a,M,72,NA
9200,Active,2017-02-01,FALSE,TRUE,60,b,M,68,NA
9201,Death,2006-02-17,TRUE,FALSE,68,c,F,68,2012-01-02
9202,Active,2008-08-20,TRUE,FALSE,61,c,F,65,NA
9203,Active,2008-03-13,TRUE,FALSE,60,c,F,74,NA
9204,Surrender,2012-03-21,FALSE,TRUE,68,c,F,68,2015-05-16
9205,Active,2016-11-17,TRUE,TRUE,68,b,F,68,NA
9206,Active,2017-09-16,FALSE,TRUE,68,c,F,68,NA
9207,Surrender,2005-08-01,FALSE,FALSE,49,a,M,68,2017-04-14
9208,Active,2016-05-25,TRUE,FALSE,62,b,M,62,NA
9209,Active,2017-02-04,TRUE,TRUE,54,c,F,74,NA
9210,Active,2016-12-25,TRUE,TRUE,79,c,F,79,NA
9211,Active,2014-07-27,FALSE,FALSE,59,a,M,73,NA
9212,Death,2008-12-30,FALSE,FALSE,71,c,F,72,2019-10-04
9213,Active,2009-08-11,TRUE,FALSE,64,a,M,75,NA
9214,Active,2013-11-25,FALSE,FALSE,80,c,F,80,NA
9215,Surrender,2009-02-18,FALSE,TRUE,55,a,M,79,2019-03-01
9216,Active,2005-06-29,FALSE,TRUE,52,a,F,61,NA
9217,Active,2008-03-07,TRUE,TRUE,54,c,M,69,NA
9218,Active,2011-04-05,FALSE,TRUE,54,a,M,65,NA
9219,Death,2006-01-10,TRUE,FALSE,55,a,M,65,2011-01-25
9220,Death,2014-05-12,TRUE,FALSE,76,a,F,76,2018-08-16
9221,Active,2015-06-01,FALSE,TRUE,77,a,M,77,NA
9222,Active,2014-09-01,TRUE,TRUE,55,c,F,70,NA
9223,Active,2017-10-16,TRUE,TRUE,61,c,F,64,NA
9224,Active,2016-05-15,TRUE,FALSE,59,c,M,75,NA
9225,Active,2017-05-06,TRUE,FALSE,69,a,M,73,NA
9226,Active,2011-04-30,TRUE,TRUE,77,b,M,77,NA
9227,Active,2008-01-25,FALSE,TRUE,59,c,F,71,NA
9228,Active,2015-07-23,TRUE,TRUE,65,b,M,65,NA
9229,Active,2014-09-02,TRUE,FALSE,73,c,F,73,NA
9230,Active,2011-02-19,FALSE,TRUE,62,a,F,65,NA
9231,Active,2009-01-06,TRUE,FALSE,55,c,M,62,NA
9232,Active,2009-10-29,TRUE,TRUE,59,a,F,60,NA
9233,Active,2005-07-14,FALSE,FALSE,54,c,M,76,NA
9234,Active,2018-02-24,TRUE,TRUE,77,a,M,79,NA
9235,Active,2015-12-12,TRUE,FALSE,69,c,F,78,NA
9236,Surrender,2014-10-30,TRUE,FALSE,59,b,F,68,2018-12-10
9237,Surrender,2006-04-10,FALSE,TRUE,63,c,M,63,2016-11-29
9238,Active,2009-07-01,TRUE,TRUE,48,c,M,65,NA
9239,Active,2015-04-02,FALSE,TRUE,71,b,M,71,NA
9240,Active,2011-11-17,TRUE,TRUE,63,c,F,77,NA
9241,Active,2008-02-02,TRUE,FALSE,63,c,M,70,NA
9242,Active,2017-03-02,TRUE,TRUE,69,c,F,69,NA
9243,Active,2011-12-08,TRUE,TRUE,43,c,F,65,NA
9244,Death,2009-02-01,TRUE,TRUE,73,c,M,73,2010-04-08
9245,Active,2016-01-20,TRUE,TRUE,79,a,F,79,NA
9246,Active,2011-09-02,TRUE,TRUE,51,c,F,78,NA
9247,Death,2006-06-25,TRUE,TRUE,67,c,M,77,2015-08-15
9248,Death,2006-10-24,TRUE,TRUE,65,a,F,65,2019-03-03
9249,Active,2007-10-11,TRUE,FALSE,71,b,F,80,NA
9250,Surrender,2009-12-07,TRUE,TRUE,59,c,M,62,2015-03-24
9251,Active,2016-01-16,TRUE,TRUE,78,a,F,78,NA
9252,Active,2016-12-26,FALSE,FALSE,66,a,F,71,NA
9253,Active,2011-06-21,TRUE,FALSE,55,c,F,73,NA
9254,Active,2007-12-05,TRUE,TRUE,74,c,M,74,NA
9255,Active,2019-10-31,TRUE,TRUE,77,a,F,79,NA
9256,Active,2013-06-20,TRUE,TRUE,66,b,M,66,NA
9257,Active,2015-08-05,TRUE,FALSE,64,c,F,65,NA
9258,Active,2008-04-12,TRUE,FALSE,62,c,F,63,NA
9259,Active,2012-09-14,FALSE,TRUE,71,c,F,71,NA
9260,Active,2005-05-27,TRUE,FALSE,71,c,M,71,NA
9261,Surrender,2005-10-21,FALSE,FALSE,60,c,M,75,2017-07-11
9262,Active,2013-12-24,TRUE,TRUE,43,a,F,68,NA
9263,Active,2017-11-12,TRUE,FALSE,65,c,F,76,NA
9264,Death,2007-11-16,FALSE,TRUE,78,a,M,78,2008-07-01
9265,Active,2019-03-20,TRUE,FALSE,70,c,M,70,NA
9266,Active,2018-01-06,TRUE,TRUE,78,c,F,78,NA
9267,Active,2015-05-14,TRUE,TRUE,57,a,M,65,NA
9268,Active,2018-05-03,TRUE,TRUE,65,b,F,65,NA
9269,Active,2014-02-07,TRUE,FALSE,75,c,F,75,NA
9270,Active,2018-03-17,TRUE,TRUE,63,b,M,63,NA
9271,Active,2011-08-18,TRUE,TRUE,78,c,M,78,NA
9272,Death,2010-11-10,TRUE,FALSE,73,a,M,73,2019-08-23
9273,Active,2006-04-29,FALSE,TRUE,64,a,F,65,NA
9274,Active,2018-09-08,FALSE,FALSE,70,a,M,70,NA
