policy_id,age_at_entry,sex,policy_term,policy_count,sum_assured,duration_mth
6237,55,M,20,6,12000,54
6238,48,F,10,64,821000,26
6239,23,M,15,12,713000,113
6240,43,M,15,95,701000,127
6241,33,M,10,18,191000,-36
6242,31,F,10,41,88000,-21
6243,41,F,20,62,896000,86
6244,46,M,20,93,148000,9
6245,22,F,10,66,338000,93
6246,45,M,10,5,207000,17
6247,20,F,10,11,855000,44
6248,26,M,10,94,953000,30
6249,47,M,15,83,587000,116
6250,43,F,10,61,13000,44
6251,37,M,20,60,86000,77
6252,20,M,10,27,263000,29
6253,39,M,10,62,715000,23
6254,57,F,10,56,666000,52
6255,53,F,15,93,384000,80
6256,51,F,10,41,131000,109
6257,37,M,20,13,702000,44
6258,44,M,10,56,22000,97
6259,58,F,10,17,166000,-6
6260,57,M,15,49,623000,112
6261,57,F,20,33,820000,-15
6262,26,M,15,9,954000,87
6263,56,F,20,78,260000,120
6264,50,F,10,47,563000,27
6265,45,F,20,57,879000,237
6266,33,M,10,82,641000,14
6267,59,F,15,78,405000,-16
6268,40,M,20,61,614000,-13
6269,41,F,20,27,973000,57
6270,55,F,15,88,627000,167
6271,43,M,20,14,471000,183
6272,28,M,10,58,174000,67
6273,48,M,15,61,958000,68
6274,31,F,10,90,701000,78
6275,46,M,15,91,774000,64
6276,34,M,20,91,757000,-3
6277,34,F,10,92,727000,-11
6278,46,M,15,62,898000,26
6279,28,M,15,85,442000,-26
6280,39,M,15,48,142000,51
6281,20,F,20,66,210000,111
6282,46,F,10,15,135000,-35
6283,58,M,10,39,931000,11
6284,35,F,15,88,54000,85
6285,43,F,15,80,961000,70
6286,59,F,20,24,684000,134
6287,39,F,20,54,749000,109
6288,24,F,15,43,259000,166
6289,27,F,15,78,961000,-5
6290,39,F,20,53,814000,157
6291,47,M,15,88,883000,95
6292,22,M,20,18,505000,90
6293,57,F,10,83,669000,109
6294,39,F,15,70,62000,174
6295,32,M,15,43,548000,134
6296,45,M,10,38,344000,-8
6297,44,M,10,56,640000,-14
6298,31,M,15,85,630000,18
6299,32,M,15,62,935000,116
6300,30,F,20,37,554000,-2
6301,22,M,15,81,67000,162
6302,22,M,15,87,19000,99
6303,39,F,20,93,25000,209
6304,49,F,15,37,396000,5
6305,46,F,15,9,644000,115
6306,45,F,10,80,249000,-18
6307,56,F,15,80,678000,174
6308,33,M,10,72,505000,7
6309,45,F,10,90,923000,87
6310,23,M,10,52,136000,3
6311,39,F,20,98,841000,49
6312,56,M,20,24,753000,211
6313,38,M,20,58,90000,16
6314,39,F,10,43,164000,-21
6315,30,F,10,38,748000,-20
6316,53,F,20,66,876000,80
6317,53,F,20,26,448000,62
6318,50,M,10,63,737000,22
6319,37,M,10,24,360000,-5
6320,52,F,20,37,398000,128
6321,43,F,10,6,496000,78
6322,30,M,20,21,721000,170
6323,25,M,10,95,973000,89
6324,47,M,15,19,761000,30
6325,29,F,10,27,97000,12
6326,51,M,10,7,444000,-11
6327,36,F,20,64,540000,161
6328,39,M,20,66,13000,39
6329,33,F,15,31,163000,67
6330,44,M,15,83,679000,8
6331,24,M,10,8,395000,-21
6332,42,M,15,50,183000,45
6333,46,M,15,73,274000,1
6334,33,M,15,50,864000,100
6335,20,F,10,66,748000,31
6336,47,M,15,7,179000,88
6337,36,F,15,10,605000,-15
6338,23,M,10,60,132000,11
6339,33,M,20,9,122000,225
6340,45,M,10,75,875000,49
6341,23,F,20,22,777000,28
6342,34,F,10,8,570000,96
6343,22,F,10,86,724000,96
6344,36,F,15,97,924000,64
6345,21,M,15,73,330000,124
6346,41,F,15,67,415000,14
6347,52,M,15,59,999000,80
6348,26,F,20,67,262000,177
6349,51,F,10,35,95000,61
6350,22,M,15,78,122000,5
6351,52,M,15,80,861000,90
6352,35,F,20,41,669000,40
6353,59,M,10,6,775000,98
6354,42,F,20,91,66000,58
6355,31,F,15,53,838000,172
6356,44,M,10,27,70000,-22
6357,49,M,15,18,925000,153
6358,54,M,15,13,41000,71
6359,59,M,20,92,264000,73
6360,23,M,10,40,938000,39
6361,43,M,20,15,659000,194
6362,28,M,15,7,281000,24
6363,32,F,15,7,437000,177
6364,29,M,10,45,260000,5
6365,56,F,10,66,850000,-21
6366,56,F,10,86,519000,77
6367,38,F,20,67,106000,118
6368,30,M,10,90,305000,53
6369,42,M,15,13,158000,83
6370,41,M,20,50,794000,175
6371,27,M,20,53,712000,-13
6372,39,M,15,71,433000,132
6373,58,F,15,60,166000,117
6374,35,M,10,70,820000,101
6375,23,M,10,75,300000,36
6376,42,M,10,69,555000,95
6377,43,M,15,80,617000,121
6378,53,M,10,73,234000,87
6379,25,F,10,6,538000,-29
6380,31,F,10,75,199000,89
6381,49,M,10,33,917000,71
6382,30,F,15,3,230000,146
6383,37,F,20,96,731000,23
6384,51,F,15,42,604000,26
6385,33,M,20,93,858000,142
6386,32,M,10,16,55000,21
6387,28,M,20,28,409000,112
6388,38,M,20,5,489000,-36
6389,29,F,15,13,485000,111
6390,32,F,15,56,814000,74
6391,51,M,10,31,680000,63
6392,35,M,15,33,860000,49
6393,30,F,15,68,816000,69
6394,53,M,10,64,190000,-1
6395,34,F,15,43,160000,-6
6396,49,M,10,87,702000,95
6397,47,F,20,52,994000,93
6398,34,M,10,66,497000,4
6399,56,F,10,6,52000,48
6400,26,F,10,54,194000,10
6401,58,M,10,74,989000,25
6402,57,M,20,61,616000,237
6403,56,M,10,37,234000,41
6404,25,M,15,52,847000,49
6405,48,M,20,95,295000,-23
6406,46,M,10,25,478000,107
6407,26,M,20,94,850000,206
6408,52,F,20,57,121000,160
6409,39,F,20,34,390000,58
6410,33,M,20,1,431000,3
6411,37,F,20,3,757000,-16
6412,43,F,15,44,436000,54
6413,50,M,20,67,59000,57
6414,57,F,15,64,523000,114
6415,27,F,20,93,128000,230
6416,51,M,15,85,498000,58
6417,57,M,10,86,821000,110
6418,33,M,20,50,795000,8
6419,28,F,20,5,224000,238
6420,58,M,15,48,102000,-10
6421,42,F,15,5,613000,79
6422,33,F,15,57,107000,79
6423,59,M,15,13,464000,113
6424,22,M,20,59,152000,28
6425,29,F,15,98,554000,-1
6426,41,F,10,83,369000,-33
6427,49,M,20,19,541000,19
6428,49,M,20,69,561000,220
6429,43,M,10,52,279000,109
6430,27,F,20,84,304000,122
6431,40,F,10,32,428000,-23
6432,20,F,15,64,175000,104
6433,27,M,15,28,121000,-23
6434,56,F,10,15,496000,85
6435,36,F,20,72,470000,81
6436,52,M,10,4,934000,-1
6437,38,F,20,67,17000,84
6438,50,F,20,21,993000,229
6439,21,F,20,100,711000,98
6440,52,F,15,5,730000,86
6441,20,F,10,54,423000,-35
6442,30,M,10,91,530000,19
6443,46,M,20,62,288000,44
6444,50,F,15,89,117000,86
6445,55,F,10,76,190000,-25
6446,28,M,15,89,406000,131
6447,59,M,15,56,447000,76
6448,24,M,20,96,216000,147
6449,40,M,10,66,533000,-20
6450,26,F,15,52,134000,111
6451,34,M,10,61,708000,46
6452,46,M,20,65,186000,75
6453,49,F,20,22,685000,72
6454,56,F,10,85,544000,-14
6455,32,M,15,94,892000,63
6456,55,M,20,21,884000,118
6457,28,M,20,46,584000,106
6458,37,M,10,58,524000,93
6459,24,M,10,24,717000,97
6460,24,F,10,51,888000,-18
6461,50,F,10,47,442000,120
6462,37,M,10,3,804000,118
6463,52,M,10,52,22000,16
6464,32,M,10,51,613000,26
6465,41,M,20,10,253000,123
6466,27,M,20,78,582000,203
6467,51,F,20,50,195000,-31
6468,55,M,15,23,647000,129
6469,56,M,15,96,672000,1
6470,22,M,20,99,229000,38
6471,45,M,10,39,847000,56
6472,31,M,20,8,835000,232
6473,34,F,15,64,576000,45
6474,24,F,15,61,693000,149
6475,58,M,10,95,137000,99
6476,21,M,10,98,616000,108
6477,42,M,15,45,841000,138
6478,21,F,10,91,511000,62
6479,43,M,10,72,649000,118
6480,57,F,20,16,527000,141
6481,27,M,10,21,306000,42
6482,38,M,10,36,949000,30
6483,57,M,15,4,142000,178
6484,31,M,15,10,681000,44
6485,27,F,10,35,835000,-7
6486,53,M,15,53,612000,27
6487,37,M,20,64,500000,44
6488,54,M,15,46,131000,128
6489,36,M,10,17,148000,-28
6490,22,F,15,31,684000,78
6491,55,M,10,79,375000,69
6492,25,F,20,43,977000,80
6493,22,F,20,4,148000,123
6494,51,M,15,15,131000,130
6495,32,M,20,86,664000,-21
6496,48,M,20,20,193000,30
6497,29,F,20,48,257000,136
6498,56,F,20,15,209000,95
6499,54,F,10,39,525000,-16
6500,51,F,10,67,599000,2
6501,39,F,15,11,982000,136
6502,47,M,20,40,263000,96
6503,22,F,10,89,952000,37
6504,28,F,20,47,950000,50
6505,52,M,20,66,909000,113
6506,25,F,10,84,398000,-7
6507,48,F,10,96,777000,-19
6508,31,F,15,70,274000,29
6509,27,M,20,98,496000,224
6510,22,F,20,22,933000,65
6511,39,F,10,70,549000,55
6512,32,F,20,93,427000,129
6513,36,F,10,60,594000,19
6514,28,F,20,72,232000,161
6515,53,M,20,60,778000,178
6516,57,M,20,95,142000,121
6517,35,F,10,58,522000,56
6518,27,F,20,40,287000,135
6519,29,F,20,59,749000,235
6520,54,M,20,13,863000,-31
6521,57,M,15,51,467000,-7
6522,55,F,10,35,192000,66
6523,38,M,10,14,503000,58
6524,51,F,20,13,497000,180
6525,36,F,15,38,405000,113
6526,51,F,15,25,575000,28
6527,24,F,20,69,492000,61
6528,41,M,10,98,988000,-15
6529,41,M,20,19,635000,198
6530,49,M,20,19,346000,-16
6531,27,M,10,32,493000,7
6532,26,M,15,66,767000,30
6533,37,F,15,1,912000,24
6534,22,M,20,45,13000,-19
6535,26,F,20,34,762000,193
6536,36,F,20,8,430000,150
6537,59,M,10,11,812000,70
6538,56,M,10,52,714000,66
6539,52,M,20,45,686000,60
6540,39,F,15,60,980000,142
6541,53,F,15,85,701000,84
6542,37,M,10,37,792000,29
6543,31,M,15,35,198000,117
6544,46,M,20,21,122000,95
6545,43,M,15,47,69000,-27
6546,50,F,20,87,238000,22
6547,43,M,10,37,601000,28
6548,32,M,10,24,194000,33
6549,57,M,10,69,422000,97
6550,34,M,20,99,788000,150
6551,42,F,20,66,789000,-8
6552,31,F,15,75,704000,14
6553,50,F,20,95,832000,181
6554,54,F,20,20,749000,151
6555,47,M,20,57,861000,216
6556,39,F,10,80,267000,-24
6557,21,M,10,82,496000,95
6558,20,M,15,34,777000,-9
6559,42,M,20,42,869000,76
6560,47,F,10,5,272000,-9
6561,44,F,10,75,389000,105
6562,35,M,15,58,303000,152
6563,59,F,20,23,803000,95
6564,29,F,15,39,225000,68
6565,47,M,20,14,353000,95
6566,55,F,10,91,254000,79
6567,27,F,10,75,392000,-12
6568,29,F,20,51,629000,154
6569,51,M,20,22,609000,138
6570,59,F,20,70,746000,18
6571,49,F,20,44,360000,145
6572,46,F,20,41,839000,35
6573,24,F,15,22,494000,81
6574,55,F,10,61,449000,58
6575,52,M,20,48,847000,181
6576,51,M,20,82,925000,219
6577,36,M,20,72,127000,158
6578,21,F,20,66,960000,-28
6579,23,F,20,12,49000,144
6580,58,M,10,56,107000,-18
6581,41,M,20,95,210000,-24
6582,39,F,20,44,932000,171
6583,41,M,20,59,385000,149
6584,23,M,15,76,935000,116
6585,29,F,15,14,134000,-19
6586,29,F,20,79,589000,105
6587,57,F,20,95,788000,53
6588,29,M,10,87,603000,45
6589,23,F,20,57,505000,-16
6590,35,F,10,26,212000,31
6591,46,M,10,85,534000,1
6592,50,M,10,20,980000,40
6593,51,M,15,92,67000,155
6594,56,M,10,88,500000,96
6595,23,F,20,22,148000,135
6596,36,F,10,50,226000,74
6597,24,F,15,81,749000,-24
6598,33,F,20,94,376000,-11
6599,27,M,15,77,476000,-12
6600,29,M,15,64,733000,112
6601,36,M,20,19,773000,73
6602,48,M,10,23,231000,-15
6603,43,F,15,7,612000,74
6604,31,F,10,92,76000,111
6605,24,F,10,26,725000,-15
6606,49,F,10,39,455000,-8
6607,22,M,15,79,302000,135
6608,47,M,10,54,901000,9
6609,39,F,10,72,390000,61
6610,42,F,10,60,100000,-1
6611,55,F,20,31,410000,-10
6612,35,M,15,22,791000,-30
6613,54,M,15,40,638000,79
6614,30,M,15,1,166000,43
6615,30,F,20,14,946000,60
6616,38,F,10,53,451000,1
6617,28,F,15,45,702000,99
6618,36,M,20,63,203000,194
6619,23,M,10,32,879000,115
6620,41,F,15,46,187000,144
6621,25,M,10,67,949000,99
6622,54,M,10,92,904000,112
6623,34,F,20,32,444000,-29
6624,39,M,20,88,794000,204
6625,40,F,15,12,371000,175
6626,22,F,20,33,270000,38
6627,42,M,15,12,11000,38
6628,36,M,10,35,320000,-12
6629,34,F,15,30,999000,136
6630,40,F,10,42,607000,-4
6631,45,F,15,52,368000,101
6632,56,F,20,13,617000,187
6633,50,M,20,99,456000,35
6634,46,F,20,48,689000,183
6635,57,F,10,7,865000,68
6636,40,F,20,46,175000,-28
6637,31,M,20,20,759000,57
6638,39,F,10,48,536000,-27
6639,44,M,20,26,37000,73
6640,24,F,10,38,658000,73
6641,51,F,20,56,980000,207
6642,24,M,10,94,997000,84
6643,58,M,10,13,642000,103
6644,54,F,10,59,22000,111
6645,39,F,20,91,395000,85
6646,37,F,15,44,501000,172
6647,42,M,15,77,369000,139
6648,30,M,10,29,913000,85
6649,54,M,15,66,887000,-27
6650,49,F,15,88,283000,-33
6651,35,F,20,78,895000,130
6652,36,F,15,37,212000,123
6653,36,F,15,88,634000,-25
6654,30,M,20,90,894000,82
6655,50,M,20,67,458000,123
6656,46,M,20,3,88000,42
6657,45,F,20,62,985000,130
6658,28,F,10,37,828000,-26
6659,21,F,20,0,630000,-14
6660,47,M,10,27,906000,19
6661,49,M,10,54,265000,10
6662,28,F,10,94,709000,-24
6663,47,F,10,34,138000,119
6664,43,M,15,75,993000,124
6665,40,M,15,51,157000,18
6666,48,F,20,33,780000,89
6667,27,F,20,76,222000,30
6668,37,M,15,9,274000,146
6669,23,M,15,70,428000,75
6670,40,F,15,50,782000,3
6671,44,F,20,18,374000,223
6672,57,F,15,75,247000,10
6673,38,M,15,6,533000,-20
6674,36,M,15,55,416000,30
6675,59,F,20,12,62000,213
6676,42,M,10,3,663000,-22
6677,28,F,10,56,369000,110
6678,57,M,20,89,779000,-30
6679,37,F,15,68,56000,111
6680,23,F,15,17,325000,77
6681,42,F,15,97,929000,5
6682,32,M,10,70,793000,19
6683,30,F,15,98,598000,38
6684,26,F,15,71,518000,93
6685,41,M,20,95,23000,165
6686,46,M,10,71,837000,109
6687,26,M,15,20,309000,24
6688,28,M,15,72,395000,42
6689,25,F,20,9,601000,1
6690,42,M,15,66,619000,160
6691,50,F,20,23,965000,31
6692,48,F,10,82,324000,74
6693,25,F,20,97,218000,-28
6694,53,F,20,4,427000,-24
6695,37,M,20,11,598000,199
6696,42,F,10,52,396000,-16
6697,50,F,10,22,301000,18
6698,43,M,10,44,170000,32
6699,47,M,20,13,802000,185
6700,30,F,20,41,174000,0
6701,41,F,15,16,778000,-9
6702,34,M,15,64,976000,106
6703,50,M,15,82,33000,97
6704,29,M,15,15,618000,141
6705,51,M,20,25,645000,209
6706,36,F,20,32,284000,15
6707,47,M,15,43,180000,14
6708,40,F,20,53,639000,146
6709,34,F,10,7,478000,116
6710,32,M,10,78,832000,-15
6711,34,M,20,68,333000,205
6712,37,M,15,86,38000,94
6713,20,F,10,9,108000,45
6714,20,F,10,33,859000,-34
6715,48,M,20,87,464000,79
6716,24,F,20,17,806000,71
6717,25,F,10,93,553000,-11
6718,42,M,20,83,370000,22
6719,50,F,20,91,467000,207
6720,35,M,10,55,43000,64
6721,58,F,20,8,602000,216
6722,39,F,20,15,253000,-4
6723,36,F,20,5,127000,102
6724,45,F,10,22,438000,26
6725,25,M,10,10,677000,93
6726,40,F,15,83,750000,4
6727,24,M,15,66,313000,164
6728,37,F,10,49,494000,64
6729,45,F,20,32,133000,-15
6730,20,M,20,91,863000,74
6731,43,M,15,3,640000,39
6732,52,F,15,20,828000,23
6733,50,F,10,78,375000,-14
6734,41,M,20,50,477000,44
6735,34,F,10,8,835000,-8
6736,26,F,10,77,630000,-3
6737,45,M,15,11,767000,50
6738,29,F,10,47,102000,80
6739,53,F,20,90,365000,152
6740,57,M,20,99,727000,168
6741,36,M,20,89,272000,32
6742,48,M,15,55,515000,33
6743,46,M,10,35,879000,1
6744,50,F,10,57,811000,-21
6745,25,M,15,25,964000,81
6746,39,M,15,37,374000,151
6747,40,F,20,72,685000,38
6748,32,M,10,98,372000,-12
6749,34,M,15,91,416000,-5
6750,44,F,10,94,268000,81
6751,39,M,10,1,768000,-28
6752,24,F,10,29,587000,-36
6753,49,M,20,79,718000,129
6754,56,F,10,96,15000,104
6755,42,F,10,82,833000,38
6756,51,F,10,99,562000,12
6757,22,M,20,50,550000,73
6758,37,F,15,89,186000,96
6759,30,M,15,13,639000,39
6760,42,M,10,78,807000,108
6761,57,F,10,5,137000,116
6762,32,F,10,15,953000,-23
6763,30,M,15,42,399000,-22
6764,59,F,10,58,140000,30
6765,56,F,10,69,429000,114
6766,36,F,15,50,498000,-28
6767,55,F,15,76,571000,105
6768,43,F,15,59,650000,147
6769,23,M,10,92,917000,94
6770,39,M,15,72,186000,175
6771,30,M,15,82,644000,161
6772,33,F,10,70,565000,23
6773,35,M,10,17,516000,-8
6774,43,M,10,44,983000,64
6775,33,M,10,84,719000,61
6776,22,M,15,41,778000,27
6777,59,M,10,5,881000,32
6778,50,M,10,20,425000,57
6779,49,F,15,40,936000,-17
6780,23,M,15,64,680000,106
6781,27,F,15,60,174000,118
6782,37,M,20,41,614000,70
6783,32,M,10,64,367000,82
6784,58,M,10,33,297000,55
6785,57,F,20,58,273000,106
6786,43,F,15,17,730000,134
6787,38,M,20,33,64000,98
6788,55,M,15,0,714000,63
6789,26,M,15,1,850000,137
6790,26,M,20,2,881000,191
6791,44,F,20,86,378000,-21
6792,21,F,20,88,539000,231
6793,23,F,15,3,745000,47
6794,52,F,10,39,547000,-31
6795,45,F,10,56,996000,2
6796,58,M,10,59,956000,59
6797,46,M,10,34,235000,-11
6798,46,F,20,62,298000,54
6799,21,M,10,25,161000,93
6800,49,F,20,23,638000,175
6801,50,M,20,17,911000,-17
6802,49,F,15,80,591000,-3
6803,43,M,10,89,121000,75
6804,48,F,10,5,904000,-28
6805,20,F,15,47,497000,-12
6806,41,M,15,70,125000,90
6807,44,M,15,9,272000,66
6808,33,M,20,84,611000,43
6809,55,F,15,11,863000,46
6810,36,F,15,70,946000,-30
6811,32,M,20,81,672000,167
6812,52,M,20,67,902000,-18
6813,30,M,20,97,248000,-29
6814,49,F,10,89,336000,10
6815,29,M,10,78,498000,3
6816,20,F,10,82,898000,92
6817,58,F,20,67,270000,138
6818,34,M,20,29,533000,157
6819,32,F,10,1,234000,91
6820,35,F,20,72,356000,79
6821,33,F,10,45,17000,52
6822,34,F,15,59,337000,21
6823,55,F,10,6,808000,-24
6824,25,M,20,69,564000,201
6825,32,F,20,37,853000,83
6826,30,F,20,89,606000,126
6827,29,M,20,97,307000,221
6828,43,M,15,16,692000,149
6829,48,F,15,42,278000,141
6830,28,F,15,26,56000,129
6831,44,M,10,43,586000,104
6832,25,M,15,73,82000,33
6833,34,M,15,2,57000,142
6834,24,M,20,29,701000,8
6835,44,F,15,19,990000,22
6836,54,F,10,39,721000,-30
6837,51,M,10,95,434000,92
6838,44,M,10,27,471000,-34
6839,53,M,10,79,724000,102
6840,37,M,10,52,670000,-22
6841,37,F,10,40,382000,37
6842,35,F,20,24,243000,194
6843,42,M,20,46,919000,176
6844,48,F,15,21,853000,31
6845,46,F,20,8,460000,29
6846,28,F,10,50,82000,-11
6847,55,F,15,92,269000,127
6848,38,F,15,9,461000,113
6849,43,M,15,71,949000,168
6850,38,M,10,50,534000,45
6851,47,M,10,4,871000,-9
6852,30,M,15,31,398000,42
6853,27,M,15,63,757000,114
6854,29,F,15,43,549000,74
6855,38,F,10,62,39000,47
6856,49,F,15,94,707000,127
6857,56,M,15,64,995000,84
6858,52,M,10,68,806000,11
6859,57,M,10,75,996000,87
6860,53,F,10,2,958000,89
6861,38,F,10,94,249000,9
6862,25,F,15,71,264000,-21
6863,42,M,20,62,905000,66
6864,37,F,10,21,965000,87
6865,51,M,15,79,356000,91
6866,22,F,10,56,719000,74
6867,23,F,20,5,557000,106
6868,23,M,10,57,86000,8
6869,24,M,10,69,569000,13
6870,28,F,15,91,641000,-3
6871,23,M,10,41,308000,10
6872,43,M,20,40,533000,45
6873,48,F,20,55,648000,123
6874,20,F,15,97,555000,173
6875,47,F,10,54,497000,17
6876,57,M,10,50,897000,-24
6877,38,F,15,45,153000,156
6878,23,F,10,23,139000,86
6879,42,M,10,55,858000,-14
6880,57,M,20,53,62000,36
6881,39,M,15,96,158000,125
6882,44,M,20,62,326000,97
6883,28,M,20,97,382000,236
6884,23,F,15,97,932000,139
6885,20,F,20,94,402000,2
6886,50,F,10,28,920000,16
6887,46,M,15,42,461000,164
6888,34,M,15,76,768000,123
6889,42,M,10,98,254000,60
6890,51,M,15,20,483000,93
6891,27,F,10,87,836000,-2
6892,45,M,20,91,43000,152
6893,55,M,20,30,257000,205
6894,41,F,15,98,706000,149
6895,21,M,10,28,193000,108
6896,42,F,15,73,333000,177
6897,25,M,20,57,572000,1
6898,57,F,20,38,694000,3
6899,23,M,10,45,288000,25
6900,45,F,15,53,431000,17
6901,47,M,15,1,661000,58
6902,41,F,15,37,243000,55
6903,50,F,10,26,81000,52
6904,59,F,15,74,612000,-10
6905,52,F,20,9,898000,124
6906,59,F,10,72,450000,119
6907,41,F,10,69,204000,36
6908,27,M,10,90,146000,73
6909,28,F,20,43,806000,-22
6910,42,F,20,56,643000,170
6911,29,M,10,73,325000,-17
6912,59,M,20,63,129000,17
6913,20,M,10,33,650000,96
6914,49,F,10,78,999000,57
6915,46,F,10,78,449000,37
6916,25,F,10,61,899000,95
6917,31,F,10,89,138000,23
6918,43,F,15,51,387000,108
6919,21,F,10,51,497000,3
6920,50,F,15,16,925000,-10
6921,40,M,15,63,68000,15
6922,52,F,15,0,999000,-1
6923,25,F,20,61,198000,60
6924,21,M,10,75,210000,116
6925,29,M,20,68,573000,191
6926,21,M,15,89,859000,151
6927,57,M,20,21,884000,206
6928,29,M,20,86,166000,158
6929,44,F,15,82,973000,117
6930,34,M,10,68,317000,-35
6931,52,F,20,100,969000,147
6932,33,M,20,74,202000,197
6933,39,F,15,27,281000,-21
6934,49,F,10,76,562000,83
6935,36,F,10,15,460000,115
6936,35,M,15,3,759000,66
6937,47,F,20,10,654000,-22
6938,42,F,10,63,939000,70
6939,24,F,10,20,831000,49
6940,51,F,20,12,76000,162
6941,29,F,20,67,735000,128
6942,45,M,20,64,27000,14
6943,26,M,10,57,388000,-28
6944,54,M,10,65,667000,57
6945,21,F,15,31,639000,142
6946,39,M,20,97,117000,69
6947,57,M,20,52,771000,225
6948,40,F,15,6,324000,3
6949,55,F,20,33,667000,109
6950,56,M,15,1,344000,97
6951,56,M,15,79,403000,38
6952,29,F,10,4,828000,42
6953,37,M,15,11,670000,31
6954,29,M,15,51,260000,-9
6955,23,F,10,30,567000,118
6956,29,F,20,86,758000,178
6957,36,F,20,73,527000,32
6958,34,M,20,73,225000,107
6959,59,M,20,93,941000,30
6960,33,M,15,62,738000,23
6961,47,M,20,89,104000,158
6962,59,M,20,72,668000,2
6963,53,F,10,33,969000,80
6964,21,M,20,90,446000,-8
6965,43,F,15,15,26000,107
6966,34,M,15,76,61000,35
6967,57,F,15,48,952000,145
6968,31,F,20,58,329000,84
6969,28,M,10,5,501000,80
6970,46,F,15,81,352000,147
6971,26,M,15,22,332000,126
6972,45,M,10,8,69000,-16
6973,51,M,20,65,455000,118
6974,21,M,15,83,700000,159
6975,34,F,20,80,656000,161
6976,58,M,15,79,268000,30
6977,30,M,15,78,326000,-20
6978,28,F,15,75,35000,136
6979,50,F,20,15,826000,227
6980,35,F,15,46,485000,-29
6981,34,F,15,85,242000,119
6982,43,F,10,1,789000,17
6983,50,M,15,49,125000,116
6984,34,F,20,22,370000,180
6985,22,F,20,60,298000,99
6986,35,F,10,32,411000,-6
6987,36,F,15,95,122000,100
6988,57,F,10,19,598000,41
6989,24,M,20,38,655000,166
6990,42,F,15,13,760000,114
6991,43,M,20,72,403000,215
6992,52,M,10,84,520000,-4
6993,41,F,15,51,500000,10
6994,37,F,10,49,678000,71
6995,45,F,10,10,29000,113
6996,49,F,15,51,790000,38
6997,46,F,15,39,534000,161
6998,37,F,20,70,981000,23
6999,36,M,15,52,734000,20
7000,48,F,20,51,558000,172
7001,35,F,10,88,894000,9
7002,50,M,20,90,883000,146
7003,25,F,20,34,845000,35
7004,50,M,20,85,97000,10
7005,40,M,15,56,853000,27
7006,35,F,10,87,612000,-24
7007,41,M,15,41,463000,-35
7008,42,F,20,44,702000,193
7009,31,F,10,54,438000,-17
7010,34,F,10,3,829000,-30
7011,28,M,20,90,111000,-3
7012,55,M,20,99,44000,92
7013,56,M,15,13,375000,169
7014,59,M,15,67,291000,113
7015,59,F,15,61,290000,19
7016,31,F,20,29,258000,191
7017,41,M,10,3,673000,91
7018,26,F,20,19,82000,179
7019,56,F,15,32,282000,95
7020,27,M,15,65,814000,92
7021,50,M,10,18,707000,107
7022,41,M,10,1,949000,39
7023,53,M,15,12,511000,172
7024,37,M,10,68,443000,111
7025,22,F,10,51,887000,91
