point_id,age_at_entry,sex,policy_term,policy_count,sum_assured
6119,21,F,15,1,777000
6120,51,M,10,1,358000
6121,42,M,10,1,246000
6122,35,F,10,1,207000
6123,43,F,10,1,556000
6124,36,F,20,1,321000
6125,30,F,10,1,754000
6126,32,M,20,1,729000
6127,21,M,20,1,505000
6128,56,M,20,1,40000
6129,20,F,10,1,502000
6130,52,F,10,1,769000
6131,41,F,10,1,144000
6132,32,F,20,1,264000
6133,31,F,15,1,601000
6134,33,F,20,1,237000
6135,34,M,15,1,755000
6136,49,M,10,1,207000
6137,36,M,10,1,540000
6138,53,F,15,1,803000
6139,33,M,15,1,390000
6140,25,F,10,1,347000
6141,57,M,10,1,696000
6142,20,M,15,1,232000
6143,44,F,15,1,833000
6144,43,F,10,1,867000
6145,27,F,10,1,409000
6146,53,F,10,1,867000
6147,52,F,15,1,126000
6148,59,M,10,1,433000
6149,31,F,20,1,103000
6150,33,F,20,1,687000
6151,44,M,10,1,801000
6152,36,M,10,1,492000
6153,41,F,10,1,648000
6154,40,F,15,1,912000
6155,41,F,15,1,598000
6156,56,F,20,1,169000
6157,21,M,10,1,400000
6158,43,F,10,1,465000
6159,48,M,10,1,785000
6160,29,F,20,1,307000
6161,53,M,10,1,274000
6162,28,F,15,1,361000
6163,33,M,20,1,62000
6164,29,F,20,1,813000
6165,24,M,10,1,496000
6166,45,M,10,1,667000
6167,47,M,15,1,970000
6168,48,F,20,1,75000
6169,27,M,10,1,149000
6170,49,F,10,1,765000
6171,58,M,10,1,244000
6172,42,M,10,1,518000
6173,26,F,10,1,262000
6174,29,M,15,1,385000
6175,36,M,15,1,977000
6176,58,M,20,1,438000
6177,30,M,15,1,361000
6178,30,M,20,1,725000
6179,20,M,10,1,485000
6180,32,F,15,1,15000
6181,47,M,20,1,473000
6182,50,F,10,1,303000
6183,24,M,10,1,127000
6184,23,F,10,1,251000
6185,48,F,15,1,190000
6186,39,M,10,1,593000
6187,20,F,15,1,513000
6188,40,F,10,1,877000
6189,48,F,20,1,853000
6190,58,F,20,1,282000
6191,25,M,20,1,990000
6192,23,F,15,1,507000
6193,50,M,15,1,689000
6194,42,F,10,1,929000
6195,57,M,15,1,282000
6196,59,F,20,1,257000
6197,27,F,15,1,603000
6198,33,M,15,1,611000
6199,21,M,20,1,672000
6200,48,M,15,1,797000
6201,41,M,15,1,689000
6202,59,F,10,1,998000
6203,38,F,10,1,756000
6204,49,F,20,1,924000
6205,47,M,20,1,190000
6206,27,F,10,1,25000
6207,36,M,20,1,62000
6208,29,M,10,1,548000
6209,33,F,10,1,990000
6210,42,M,20,1,960000
6211,33,M,10,1,167000
6212,20,F,15,1,260000
6213,24,F,20,1,978000
6214,55,M,15,1,129000
6215,35,F,20,1,365000
6216,37,F,20,1,158000
6217,25,F,10,1,238000
6218,53,F,10,1,665000
6219,46,F,15,1,879000
6220,23,F,15,1,494000
6221,40,F,20,1,134000
6222,52,M,20,1,836000
6223,23,F,10,1,718000
6224,39,M,15,1,905000
6225,53,M,20,1,667000
6226,27,M,10,1,953000
6227,51,M,10,1,654000
6228,47,M,15,1,404000
6229,41,F,15,1,335000
6230,40,M,10,1,128000
6231,59,F,15,1,853000
6232,46,M,20,1,109000
6233,38,M,20,1,514000
6234,34,M,10,1,542000
6235,20,M,10,1,807000
6236,36,F,15,1,959000
6237,55,M,20,1,12000
6238,48,F,10,1,821000
6239,23,M,15,1,713000
6240,43,M,15,1,701000
6241,33,M,10,1,191000
6242,31,F,10,1,88000
6243,41,F,20,1,896000
6244,46,M,20,1,148000
6245,22,F,10,1,338000
6246,45,M,10,1,207000
6247,20,F,10,1,855000
6248,26,M,10,1,953000
6249,47,M,15,1,587000
6250,43,F,10,1,13000
6251,37,M,20,1,86000
6252,20,M,10,1,263000
6253,39,M,10,1,715000
6254,57,F,10,1,666000
6255,53,F,15,1,384000
6256,51,F,10,1,131000
6257,37,M,20,1,702000
6258,44,M,10,1,22000
6259,58,F,10,1,166000
6260,57,M,15,1,623000
6261,57,F,20,1,820000
6262,26,M,15,1,954000
6263,56,F,20,1,260000
6264,50,F,10,1,563000
6265,45,F,20,1,879000
6266,33,M,10,1,641000
6267,59,F,15,1,405000
6268,40,M,20,1,614000
6269,41,F,20,1,973000
6270,55,F,15,1,627000
6271,43,M,20,1,471000
6272,28,M,10,1,174000
6273,48,M,15,1,958000
6274,31,F,10,1,701000
6275,46,M,15,1,774000
6276,34,M,20,1,757000
6277,34,F,10,1,727000
6278,46,M,15,1,898000
6279,28,M,15,1,442000
6280,39,M,15,1,142000
6281,20,F,20,1,210000
6282,46,F,10,1,135000
6283,58,M,10,1,931000
6284,35,F,15,1,54000
6285,43,F,15,1,961000
6286,59,F,20,1,684000
6287,39,F,20,1,749000
6288,24,F,15,1,259000
6289,27,F,15,1,961000
6290,39,F,20,1,814000
6291,47,M,15,1,883000
6292,22,M,20,1,505000
6293,57,F,10,1,669000
6294,39,F,15,1,62000
6295,32,M,15,1,548000
6296,45,M,10,1,344000
6297,44,M,10,1,640000
6298,31,M,15,1,630000
6299,32,M,15,1,935000
6300,30,F,20,1,554000
6301,22,M,15,1,67000
6302,22,M,15,1,19000
6303,39,F,20,1,25000
6304,49,F,15,1,396000
6305,46,F,15,1,644000
6306,45,F,10,1,249000
6307,56,F,15,1,678000
6308,33,M,10,1,505000
6309,45,F,10,1,923000
6310,23,M,10,1,136000
6311,39,F,20,1,841000
6312,56,M,20,1,753000
6313,38,M,20,1,90000
6314,39,F,10,1,164000
6315,30,F,10,1,748000
6316,53,F,20,1,876000
6317,53,F,20,1,448000
6318,50,M,10,1,737000
6319,37,M,10,1,360000
6320,52,F,20,1,398000
6321,43,F,10,1,496000
6322,30,M,20,1,721000
6323,25,M,10,1,973000
6324,47,M,15,1,761000
6325,29,F,10,1,97000
6326,51,M,10,1,444000
6327,36,F,20,1,540000
6328,39,M,20,1,13000
6329,33,F,15,1,163000
6330,44,M,15,1,679000
6331,24,M,10,1,395000
6332,42,M,15,1,183000
6333,46,M,15,1,274000
6334,33,M,15,1,864000
6335,20,F,10,1,748000
6336,47,M,15,1,179000
6337,36,F,15,1,605000
6338,23,M,10,1,132000
6339,33,M,20,1,122000
6340,45,M,10,1,875000
6341,23,F,20,1,777000
6342,34,F,10,1,570000
6343,22,F,10,1,724000
6344,36,F,15,1,924000
6345,21,M,15,1,330000
6346,41,F,15,1,415000
6347,52,M,15,1,999000
6348,26,F,20,1,262000
6349,51,F,10,1,95000
6350,22,M,15,1,122000
6351,52,M,15,1,861000
6352,35,F,20,1,669000
6353,59,M,10,1,775000
6354,42,F,20,1,66000
6355,31,F,15,1,838000
6356,44,M,10,1,70000
6357,49,M,15,1,925000
6358,54,M,15,1,41000
6359,59,M,20,1,264000
6360,23,M,10,1,938000
6361,43,M,20,1,659000
6362,28,M,15,1,281000
6363,32,F,15,1,437000
6364,29,M,10,1,260000
6365,56,F,10,1,850000
6366,56,F,10,1,519000
6367,38,F,20,1,106000
6368,30,M,10,1,305000
6369,42,M,15,1,158000
6370,41,M,20,1,794000
6371,27,M,20,1,712000
6372,39,M,15,1,433000
6373,58,F,15,1,166000
6374,35,M,10,1,820000
6375,23,M,10,1,300000
6376,42,M,10,1,555000
6377,43,M,15,1,617000
6378,53,M,10,1,234000
6379,25,F,10,1,538000
6380,31,F,10,1,199000
6381,49,M,10,1,917000
6382,30,F,15,1,230000
6383,37,F,20,1,731000
6384,51,F,15,1,604000
6385,33,M,20,1,858000
6386,32,M,10,1,55000
6387,28,M,20,1,409000
6388,38,M,20,1,489000
6389,29,F,15,1,485000
6390,32,F,15,1,814000
6391,51,M,10,1,680000
6392,35,M,15,1,860000
6393,30,F,15,1,816000
6394,53,M,10,1,190000
6395,34,F,15,1,160000
6396,49,M,10,1,702000
6397,47,F,20,1,994000
6398,34,M,10,1,497000
6399,56,F,10,1,52000
6400,26,F,10,1,194000
6401,58,M,10,1,989000
6402,57,M,20,1,616000
6403,56,M,10,1,234000
6404,25,M,15,1,847000
6405,48,M,20,1,295000
6406,46,M,10,1,478000
6407,26,M,20,1,850000
6408,52,F,20,1,121000
6409,39,F,20,1,390000
6410,33,M,20,1,431000
6411,37,F,20,1,757000
6412,43,F,15,1,436000
6413,50,M,20,1,59000
6414,57,F,15,1,523000
6415,27,F,20,1,128000
6416,51,M,15,1,498000
6417,57,M,10,1,821000
6418,33,M,20,1,795000
6419,28,F,20,1,224000
6420,58,M,15,1,102000
6421,42,F,15,1,613000
6422,33,F,15,1,107000
6423,59,M,15,1,464000
6424,22,M,20,1,152000
6425,29,F,15,1,554000
6426,41,F,10,1,369000
6427,49,M,20,1,541000
6428,49,M,20,1,561000
6429,43,M,10,1,279000
6430,27,F,20,1,304000
6431,40,F,10,1,428000
6432,20,F,15,1,175000
6433,27,M,15,1,121000
6434,56,F,10,1,496000
6435,36,F,20,1,470000
6436,52,M,10,1,934000
6437,38,F,20,1,17000
6438,50,F,20,1,993000
6439,21,F,20,1,711000
6440,52,F,15,1,730000
6441,20,F,10,1,423000
6442,30,M,10,1,530000
6443,46,M,20,1,288000
6444,50,F,15,1,117000
6445,55,F,10,1,190000
6446,28,M,15,1,406000
6447,59,M,15,1,447000
6448,24,M,20,1,216000
6449,40,M,10,1,533000
6450,26,F,15,1,134000
6451,34,M,10,1,708000
6452,46,M,20,1,186000
6453,49,F,20,1,685000
6454,56,F,10,1,544000
6455,32,M,15,1,892000
6456,55,M,20,1,884000
6457,28,M,20,1,584000
6458,37,M,10,1,524000
6459,24,M,10,1,717000
6460,24,F,10,1,888000
6461,50,F,10,1,442000
6462,37,M,10,1,804000
6463,52,M,10,1,22000
6464,32,M,10,1,613000
6465,41,M,20,1,253000
6466,27,M,20,1,582000
6467,51,F,20,1,195000
6468,55,M,15,1,647000
6469,56,M,15,1,672000
6470,22,M,20,1,229000
6471,45,M,10,1,847000
6472,31,M,20,1,835000
6473,34,F,15,1,576000
6474,24,F,15,1,693000
6475,58,M,10,1,137000
6476,21,M,10,1,616000
6477,42,M,15,1,841000
6478,21,F,10,1,511000
6479,43,M,10,1,649000
6480,57,F,20,1,527000
6481,27,M,10,1,306000
6482,38,M,10,1,949000
6483,57,M,15,1,142000
6484,31,M,15,1,681000
6485,27,F,10,1,835000
6486,53,M,15,1,612000
6487,37,M,20,1,500000
6488,54,M,15,1,131000
6489,36,M,10,1,148000
6490,22,F,15,1,684000
6491,55,M,10,1,375000
6492,25,F,20,1,977000
6493,22,F,20,1,148000
6494,51,M,15,1,131000
6495,32,M,20,1,664000
6496,48,M,20,1,193000
6497,29,F,20,1,257000
6498,56,F,20,1,209000
6499,54,F,10,1,525000
6500,51,F,10,1,599000
6501,39,F,15,1,982000
6502,47,M,20,1,263000
6503,22,F,10,1,952000
6504,28,F,20,1,950000
6505,52,M,20,1,909000
6506,25,F,10,1,398000
6507,48,F,10,1,777000
6508,31,F,15,1,274000
6509,27,M,20,1,496000
6510,22,F,20,1,933000
6511,39,F,10,1,549000
6512,32,F,20,1,427000
6513,36,F,10,1,594000
6514,28,F,20,1,232000
6515,53,M,20,1,778000
6516,57,M,20,1,142000
6517,35,F,10,1,522000
6518,27,F,20,1,287000
6519,29,F,20,1,749000
6520,54,M,20,1,863000
6521,57,M,15,1,467000
6522,55,F,10,1,192000
6523,38,M,10,1,503000
6524,51,F,20,1,497000
6525,36,F,15,1,405000
6526,51,F,15,1,575000
6527,24,F,20,1,492000
6528,41,M,10,1,988000
6529,41,M,20,1,635000
6530,49,M,20,1,346000
6531,27,M,10,1,493000
6532,26,M,15,1,767000
6533,37,F,15,1,912000
6534,22,M,20,1,13000
6535,26,F,20,1,762000
6536,36,F,20,1,430000
6537,59,M,10,1,812000
6538,56,M,10,1,714000
6539,52,M,20,1,686000
6540,39,F,15,1,980000
6541,53,F,15,1,701000
6542,37,M,10,1,792000
6543,31,M,15,1,198000
6544,46,M,20,1,122000
6545,43,M,15,1,69000
6546,50,F,20,1,238000
6547,43,M,10,1,601000
6548,32,M,10,1,194000
6549,57,M,10,1,422000
6550,34,M,20,1,788000
6551,42,F,20,1,789000
6552,31,F,15,1,704000
6553,50,F,20,1,832000
6554,54,F,20,1,749000
6555,47,M,20,1,861000
6556,39,F,10,1,267000
6557,21,M,10,1,496000
6558,20,M,15,1,777000
6559,42,M,20,1,869000
6560,47,F,10,1,272000
6561,44,F,10,1,389000
6562,35,M,15,1,303000
6563,59,F,20,1,803000
6564,29,F,15,1,225000
6565,47,M,20,1,353000
6566,55,F,10,1,254000
6567,27,F,10,1,392000
6568,29,F,20,1,629000
6569,51,M,20,1,609000
6570,59,F,20,1,746000
6571,49,F,20,1,360000
6572,46,F,20,1,839000
6573,24,F,15,1,494000
6574,55,F,10,1,449000
6575,52,M,20,1,847000
6576,51,M,20,1,925000
6577,36,M,20,1,127000
6578,21,F,20,1,960000
6579,23,F,20,1,49000
6580,58,M,10,1,107000
6581,41,M,20,1,210000
6582,39,F,20,1,932000
6583,41,M,20,1,385000
6584,23,M,15,1,935000
6585,29,F,15,1,134000
6586,29,F,20,1,589000
6587,57,F,20,1,788000
6588,29,M,10,1,603000
6589,23,F,20,1,505000
6590,35,F,10,1,212000
6591,46,M,10,1,534000
6592,50,M,10,1,980000
6593,51,M,15,1,67000
6594,56,M,10,1,500000
6595,23,F,20,1,148000
6596,36,F,10,1,226000
6597,24,F,15,1,749000
6598,33,F,20,1,376000
6599,27,M,15,1,476000
6600,29,M,15,1,733000
6601,36,M,20,1,773000
6602,48,M,10,1,231000
6603,43,F,15,1,612000
6604,31,F,10,1,76000
6605,24,F,10,1,725000
6606,49,F,10,1,455000
6607,22,M,15,1,302000
6608,47,M,10,1,901000
6609,39,F,10,1,390000
6610,42,F,10,1,100000
6611,55,F,20,1,410000
6612,35,M,15,1,791000
6613,54,M,15,1,638000
6614,30,M,15,1,166000
6615,30,F,20,1,946000
6616,38,F,10,1,451000
6617,28,F,15,1,702000
6618,36,M,20,1,203000
6619,23,M,10,1,879000
6620,41,F,15,1,187000
6621,25,M,10,1,949000
6622,54,M,10,1,904000
6623,34,F,20,1,444000
6624,39,M,20,1,794000
6625,40,F,15,1,371000
6626,22,F,20,1,270000
6627,42,M,15,1,11000
6628,36,M,10,1,320000
6629,34,F,15,1,999000
6630,40,F,10,1,607000
6631,45,F,15,1,368000
6632,56,F,20,1,617000
6633,50,M,20,1,456000
6634,46,F,20,1,689000
6635,57,F,10,1,865000
6636,40,F,20,1,175000
6637,31,M,20,1,759000
6638,39,F,10,1,536000
6639,44,M,20,1,37000
6640,24,F,10,1,658000
6641,51,F,20,1,980000
6642,24,M,10,1,997000
6643,58,M,10,1,642000
6644,54,F,10,1,22000
6645,39,F,20,1,395000
6646,37,F,15,1,501000
6647,42,M,15,1,369000
6648,30,M,10,1,913000
6649,54,M,15,1,887000
6650,49,F,15,1,283000
6651,35,F,20,1,895000
6652,36,F,15,1,212000
6653,36,F,15,1,634000
6654,30,M,20,1,894000
6655,50,M,20,1,458000
6656,46,M,20,1,88000
6657,45,F,20,1,985000
6658,28,F,10,1,828000
6659,21,F,20,1,630000
6660,47,M,10,1,906000
6661,49,M,10,1,265000
6662,28,F,10,1,709000
6663,47,F,10,1,138000
6664,43,M,15,1,993000
6665,40,M,15,1,157000
6666,48,F,20,1,780000
6667,27,F,20,1,222000
6668,37,M,15,1,274000
6669,23,M,15,1,428000
6670,40,F,15,1,782000
6671,44,F,20,1,374000
6672,57,F,15,1,247000
6673,38,M,15,1,533000
6674,36,M,15,1,416000
6675,59,F,20,1,62000
6676,42,M,10,1,663000
6677,28,F,10,1,369000
6678,57,M,20,1,779000
6679,37,F,15,1,56000
6680,23,F,15,1,325000
6681,42,F,15,1,929000
6682,32,M,10,1,793000
6683,30,F,15,1,598000
6684,26,F,15,1,518000
6685,41,M,20,1,23000
6686,46,M,10,1,837000
6687,26,M,15,1,309000
6688,28,M,15,1,395000
6689,25,F,20,1,601000
6690,42,M,15,1,619000
6691,50,F,20,1,965000
6692,48,F,10,1,324000
6693,25,F,20,1,218000
6694,53,F,20,1,427000
6695,37,M,20,1,598000
6696,42,F,10,1,396000
6697,50,F,10,1,301000
6698,43,M,10,1,170000
6699,47,M,20,1,802000
6700,30,F,20,1,174000
6701,41,F,15,1,778000
6702,34,M,15,1,976000
6703,50,M,15,1,33000
6704,29,M,15,1,618000
6705,51,M,20,1,645000
6706,36,F,20,1,284000
6707,47,M,15,1,180000
6708,40,F,20,1,639000
6709,34,F,10,1,478000
6710,32,M,10,1,832000
6711,34,M,20,1,333000
6712,37,M,15,1,38000
6713,20,F,10,1,108000
6714,20,F,10,1,859000
6715,48,M,20,1,464000
6716,24,F,20,1,806000
6717,25,F,10,1,553000
6718,42,M,20,1,370000
6719,50,F,20,1,467000
6720,35,M,10,1,43000
6721,58,F,20,1,602000
6722,39,F,20,1,253000
6723,36,F,20,1,127000
6724,45,F,10,1,438000
6725,25,M,10,1,677000
6726,40,F,15,1,750000
6727,24,M,15,1,313000
6728,37,F,10,1,494000
6729,45,F,20,1,133000
6730,20,M,20,1,863000
6731,43,M,15,1,640000
6732,52,F,15,1,828000
6733,50,F,10,1,375000
6734,41,M,20,1,477000
6735,34,F,10,1,835000
6736,26,F,10,1,630000
6737,45,M,15,1,767000
6738,29,F,10,1,102000
6739,53,F,20,1,365000
6740,57,M,20,1,727000
6741,36,M,20,1,272000
6742,48,M,15,1,515000
6743,46,M,10,1,879000
6744,50,F,10,1,811000
6745,25,M,15,1,964000
6746,39,M,15,1,374000
6747,40,F,20,1,685000
6748,32,M,10,1,372000
6749,34,M,15,1,416000
6750,44,F,10,1,268000
6751,39,M,10,1,768000
6752,24,F,10,1,587000
6753,49,M,20,1,718000
6754,56,F,10,1,15000
6755,42,F,10,1,833000
6756,51,F,10,1,562000
6757,22,M,20,1,550000
6758,37,F,15,1,186000
6759,30,M,15,1,639000
6760,42,M,10,1,807000
6761,57,F,10,1,137000
6762,32,F,10,1,953000
6763,30,M,15,1,399000
6764,59,F,10,1,140000
6765,56,F,10,1,429000
6766,36,F,15,1,498000
6767,55,F,15,1,571000
6768,43,F,15,1,650000
6769,23,M,10,1,917000
6770,39,M,15,1,186000
6771,30,M,15,1,644000
6772,33,F,10,1,565000
6773,35,M,10,1,516000
6774,43,M,10,1,983000
6775,33,M,10,1,719000
6776,22,M,15,1,778000
6777,59,M,10,1,881000
6778,50,M,10,1,425000
6779,49,F,15,1,936000
6780,23,M,15,1,680000
6781,27,F,15,1,174000
6782,37,M,20,1,614000
6783,32,M,10,1,367000
6784,58,M,10,1,297000
6785,57,F,20,1,273000
6786,43,F,15,1,730000
6787,38,M,20,1,64000
6788,55,M,15,1,714000
6789,26,M,15,1,850000
6790,26,M,20,1,881000
6791,44,F,20,1,378000
6792,21,F,20,1,539000
6793,23,F,15,1,745000
6794,52,F,10,1,547000
6795,45,F,10,1,996000
6796,58,M,10,1,956000
6797,46,M,10,1,235000
6798,46,F,20,1,298000
6799,21,M,10,1,161000
6800,49,F,20,1,638000
6801,50,M,20,1,911000
6802,49,F,15,1,591000
6803,43,M,10,1,121000
6804,48,F,10,1,904000
6805,20,F,15,1,497000
6806,41,M,15,1,125000
6807,44,M,15,1,272000
6808,33,M,20,1,611000
6809,55,F,15,1,863000
6810,36,F,15,1,946000
6811,32,M,20,1,672000
6812,52,M,20,1,902000
6813,30,M,20,1,248000
6814,49,F,10,1,336000
6815,29,M,10,1,498000
6816,20,F,10,1,898000
6817,58,F,20,1,270000
6818,34,M,20,1,533000
6819,32,F,10,1,234000
6820,35,F,20,1,356000
6821,33,F,10,1,17000
6822,34,F,15,1,337000
6823,55,F,10,1,808000
6824,25,M,20,1,564000
6825,32,F,20,1,853000
6826,30,F,20,1,606000
6827,29,M,20,1,307000
6828,43,M,15,1,692000
6829,48,F,15,1,278000
6830,28,F,15,1,56000
6831,44,M,10,1,586000
6832,25,M,15,1,82000
6833,34,M,15,1,57000
6834,24,M,20,1,701000
6835,44,F,15,1,990000
6836,54,F,10,1,721000
6837,51,M,10,1,434000
6838,44,M,10,1,471000
6839,53,M,10,1,724000
6840,37,M,10,1,670000
6841,37,F,10,1,382000
6842,35,F,20,1,243000
6843,42,M,20,1,919000
6844,48,F,15,1,853000
6845,46,F,20,1,460000
6846,28,F,10,1,82000
6847,55,F,15,1,269000
6848,38,F,15,1,461000
6849,43,M,15,1,949000
6850,38,M,10,1,534000
6851,47,M,10,1,871000
6852,30,M,15,1,398000
6853,27,M,15,1,757000
6854,29,F,15,1,549000
6855,38,F,10,1,39000
6856,49,F,15,1,707000
6857,56,M,15,1,995000
6858,52,M,10,1,806000
6859,57,M,10,1,996000
6860,53,F,10,1,958000
6861,38,F,10,1,249000
6862,25,F,15,1,264000
6863,42,M,20,1,905000
6864,37,F,10,1,965000
6865,51,M,15,1,356000
6866,22,F,10,1,719000
6867,23,F,20,1,557000
6868,23,M,10,1,86000
6869,24,M,10,1,569000
6870,28,F,15,1,641000
6871,23,M,10,1,308000
6872,43,M,20,1,533000
6873,48,F,20,1,648000
6874,20,F,15,1,555000
6875,47,F,10,1,497000
6876,57,M,10,1,897000
6877,38,F,15,1,153000
6878,23,F,10,1,139000
6879,42,M,10,1,858000
6880,57,M,20,1,62000
6881,39,M,15,1,158000
6882,44,M,20,1,326000
6883,28,M,20,1,382000
6884,23,F,15,1,932000
6885,20,F,20,1,402000
6886,50,F,10,1,920000
6887,46,M,15,1,461000
6888,34,M,15,1,768000
6889,42,M,10,1,254000
6890,51,M,15,1,483000
6891,27,F,10,1,836000
6892,45,M,20,1,43000
6893,55,M,20,1,257000
6894,41,F,15,1,706000
6895,21,M,10,1,193000
6896,42,F,15,1,333000
6897,25,M,20,1,572000
6898,57,F,20,1,694000
6899,23,M,10,1,288000
6900,45,F,15,1,431000
6901,47,M,15,1,661000
6902,41,F,15,1,243000
6903,50,F,10,1,81000
6904,59,F,15,1,612000
6905,52,F,20,1,898000
6906,59,F,10,1,450000
6907,41,F,10,1,204000
6908,27,M,10,1,146000
6909,28,F,20,1,806000
6910,42,F,20,1,643000
6911,29,M,10,1,325000
6912,59,M,20,1,129000
6913,20,M,10,1,650000
6914,49,F,10,1,999000
6915,46,F,10,1,449000
6916,25,F,10,1,899000
6917,31,F,10,1,138000
6918,43,F,15,1,387000
6919,21,F,10,1,497000
6920,50,F,15,1,925000
6921,40,M,15,1,68000
6922,52,F,15,1,999000
6923,25,F,20,1,198000
6924,21,M,10,1,210000
6925,29,M,20,1,573000
6926,21,M,15,1,859000
6927,57,M,20,1,884000
6928,29,M,20,1,166000
6929,44,F,15,1,973000
6930,34,M,10,1,317000
6931,52,F,20,1,969000
6932,33,M,20,1,202000
6933,39,F,15,1,281000
6934,49,F,10,1,562000
6935,36,F,10,1,460000
6936,35,M,15,1,759000
6937,47,F,20,1,654000
6938,42,F,10,1,939000
6939,24,F,10,1,831000
6940,51,F,20,1,76000
6941,29,F,20,1,735000
6942,45,M,20,1,27000
6943,26,M,10,1,388000
6944,54,M,10,1,667000
6945,21,F,15,1,639000
6946,39,M,20,1,117000
6947,57,M,20,1,771000
6948,40,F,15,1,324000
6949,55,F,20,1,667000
6950,56,M,15,1,344000
6951,56,M,15,1,403000
6952,29,F,10,1,828000
6953,37,M,15,1,670000
6954,29,M,15,1,260000
6955,23,F,10,1,567000
6956,29,F,20,1,758000
6957,36,F,20,1,527000
6958,34,M,20,1,225000
6959,59,M,20,1,941000
6960,33,M,15,1,738000
6961,47,M,20,1,104000
6962,59,M,20,1,668000
6963,53,F,10,1,969000
6964,21,M,20,1,446000
6965,43,F,15,1,26000
6966,34,M,15,1,61000
6967,57,F,15,1,952000
6968,31,F,20,1,329000
6969,28,M,10,1,501000
6970,46,F,15,1,352000
6971,26,M,15,1,332000
6972,45,M,10,1,69000
6973,51,M,20,1,455000
6974,21,M,15,1,700000
6975,34,F,20,1,656000
6976,58,M,15,1,268000
6977,30,M,15,1,326000
6978,28,F,15,1,35000
6979,50,F,20,1,826000
6980,35,F,15,1,485000
6981,34,F,15,1,242000
6982,43,F,10,1,789000
6983,50,M,15,1,125000
6984,34,F,20,1,370000
6985,22,F,20,1,298000
6986,35,F,10,1,411000
6987,36,F,15,1,122000
6988,57,F,10,1,598000
6989,24,M,20,1,655000
6990,42,F,15,1,760000
6991,43,M,20,1,403000
6992,52,M,10,1,520000
6993,41,F,15,1,500000
6994,37,F,10,1,678000
6995,45,F,10,1,29000
6996,49,F,15,1,790000
6997,46,F,15,1,534000
6998,37,F,20,1,981000
6999,36,M,15,1,734000
7000,48,F,20,1,558000
7001,35,F,10,1,894000
7002,50,M,20,1,883000
7003,25,F,20,1,845000
7004,50,M,20,1,97000
7005,40,M,15,1,853000
7006,35,F,10,1,612000
7007,41,M,15,1,463000
7008,42,F,20,1,702000
7009,31,F,10,1,438000
7010,34,F,10,1,829000
7011,28,M,20,1,111000
7012,55,M,20,1,44000
7013,56,M,15,1,375000
7014,59,M,15,1,291000
7015,59,F,15,1,290000
7016,31,F,20,1,258000
7017,41,M,10,1,673000
7018,26,F,20,1,82000
7019,56,F,15,1,282000
7020,27,M,15,1,814000
7021,50,M,10,1,707000
7022,41,M,10,1,949000
7023,53,M,15,1,511000
7024,37,M,10,1,443000
7025,22,F,10,1,887000
7026,27,M,10,1,137000
7027,25,M,20,1,509000
7028,40,F,15,1,505000
7029,36,M,15,1,887000
7030,21,F,10,1,193000
7031,30,M,20,1,92000
7032,38,F,15,1,62000
7033,20,F,10,1,772000
7034,52,M,10,1,54000
7035,39,F,10,1,988000
7036,56,M,15,1,436000
7037,43,M,15,1,339000
7038,46,F,15,1,102000
7039,40,M,15,1,905000
7040,56,F,10,1,915000
7041,24,M,10,1,780000
7042,23,F,10,1,121000
7043,53,M,15,1,24000
7044,21,F,20,1,600000
7045,40,M,15,1,476000
7046,34,M,20,1,949000
7047,59,F,20,1,427000
7048,46,F,15,1,211000
7049,39,F,20,1,401000
7050,35,F,20,1,374000
7051,36,F,15,1,849000
7052,54,F,10,1,239000
7053,48,M,10,1,836000
7054,32,M,15,1,25000
7055,54,M,10,1,283000
7056,42,F,15,1,598000
7057,57,M,15,1,611000
7058,51,M,10,1,120000
7059,32,F,10,1,409000
7060,26,F,10,1,79000
7061,24,M,15,1,230000
7062,38,F,10,1,862000
7063,42,M,10,1,99000
7064,49,F,15,1,513000
7065,35,F,10,1,902000
7066,58,M,10,1,675000
7067,31,M,20,1,680000
7068,51,M,20,1,520000
7069,25,M,10,1,183000
7070,53,M,20,1,776000
7071,34,F,10,1,859000
7072,42,M,15,1,406000
7073,20,M,10,1,789000
7074,58,M,15,1,937000
7075,56,F,10,1,66000
7076,50,F,15,1,678000
7077,54,F,20,1,148000
7078,22,F,10,1,477000
7079,25,M,10,1,963000
7080,42,F,10,1,22000
7081,32,F,15,1,895000
7082,36,M,20,1,785000
7083,36,M,10,1,247000
7084,31,M,15,1,951000
7085,52,F,15,1,670000
7086,33,F,10,1,64000
7087,40,F,10,1,279000
7088,44,F,20,1,685000
7089,58,F,15,1,428000
7090,50,F,10,1,75000
7091,54,F,10,1,915000
7092,21,F,20,1,833000
7093,41,M,20,1,234000
7094,30,M,10,1,651000
7095,33,F,15,1,540000
7096,29,M,15,1,200000
7097,59,F,15,1,946000
7098,32,F,20,1,65000
7099,24,F,10,1,812000
7100,50,F,20,1,595000
7101,49,M,15,1,976000
7102,20,M,15,1,476000
7103,22,F,20,1,340000
7104,26,F,10,1,38000
7105,45,M,10,1,933000
7106,45,F,20,1,128000
7107,52,M,20,1,103000
7108,28,M,15,1,169000
7109,41,M,20,1,470000
7110,59,M,20,1,941000
7111,55,F,15,1,564000
7112,28,M,20,1,282000
7113,24,F,15,1,806000
7114,55,M,20,1,48000
7115,41,M,15,1,755000
