spec_id,age_at_entry,sex,policy_term,policy_count,sum_assured,duration_mth,premium_pp,av_pp_init,accum_prem_init_pp
B,62,M,17,181.1,366650,0,318061,0,0
D,70,M,12,237.2,434001,0,405745,0,0
D,36,F,5,536.4,439025,0,375058,0,0
C,37,F,10,692.6,645389,0,567458,0,0
A,31,M,16,992.1,450992,0,372990,0,0
D,56,M,9,969.7,670406,0,576904,0,0
B,40,F,10,255.9,591625,0,504956,0,0
A,19,F,15,207.2,427630,0,347789,0,0
D,43,M,7,296.3,476842,0,443016,0,0
D,35,F,20,938.0,406293,0,344882,0,0
C,22,M,15,406.1,463392,0,421744,0,0
B,19,F,5,434.1,667802,0,626706,0,0
B,56,F,20,866.7,635161,0,607321,0,0
D,52,M,6,33.3,316991,0,293024,0,0
D,38,M,20,947.9,307916,0,281591,0,0
B,33,F,19,994.9,359541,0,293543,0,0
D,45,M,13,125.0,610747,0,593454,0,0
C,54,M,13,595.1,333961,0,294100,0,0
A,41,M,14,770.7,509285,0,427108,0,0
A,57,F,7,29.8,462720,0,396535,0,0
C,64,F,6,57.8,431856,0,403313,0,0
D,39,M,15,301.4,341368,0,303514,0,0
D,46,M,12,674.0,610572,0,547330,0,0
B,59,M,13,567.8,546411,0,500175,0,0
D,36,F,18,206.6,695020,0,664085,0,0
C,52,M,17,773.0,641889,0,606457,0,0
B,68,F,13,681.2,557129,0,458600,0,0
B,59,M,15,660.5,625431,0,580847,0,0
A,66,F,5,550.0,561474,0,525455,0,0
B,27,M,13,146.9,595960,0,564190,0,0
A,60,F,11,788.4,349077,0,288585,0,0
A,47,M,5,522.3,550950,0,464262,0,0
A,27,M,9,900.5,665279,0,637185,0,0
B,30,F,5,344.8,455966,0,357938,0,0
D,52,M,7,265.4,682502,0,661987,0,0
A,47,F,20,961.7,589908,0,534808,0,0
B,39,F,8,998.7,594980,0,520494,0,0
C,38,M,13,748.5,635628,0,604749,0,0
B,35,M,15,384.5,533106,0,485313,0,0
C,34,M,17,657.6,450061,0,379544,0,0
D,35,M,8,624.4,586724,0,497168,0,0
D,59,M,12,798.7,556354,0,529994,0,0
D,52,F,18,430.1,568853,0,539717,0,0
A,33,F,6,767.9,498844,0,422509,0,0
D,24,F,10,86.8,688444,0,667608,0,0
D,45,M,18,370.7,587434,0,576222,0,0
B,39,F,17,868.6,389382,0,345759,0,0
B,64,M,10,793.9,338501,0,309173,0,0
C,66,F,18,439.0,344073,0,269487,0,0
A,51,M,16,763.2,663200,0,609406,0,0
A,34,M,10,457.4,324304,0,229243,0,0
D,21,M,6,797.4,317172,0,257213,0,0
D,22,M,18,807.1,555390,0,543929,0,0
D,70,F,5,613.4,351341,0,276656,0,0
C,51,M,14,361.1,648616,0,575569,0,0
D,69,F,14,407.8,450715,0,429330,0,0
A,67,M,9,472.1,611779,0,579989,0,0
C,64,F,13,168.8,584688,0,549766,0,0
C,46,M,12,975.1,332493,0,319591,0,0
D,69,F,19,453.6,389971,0,358483,0,0
A,46,F,10,386.7,357959,0,328222,0,0
B,41,M,15,617.0,448540,0,409355,0,0
A,65,M,12,456.4,477278,0,419010,0,0
C,49,F,6,970.7,358491,0,267561,0,0
A,37,M,7,531.3,699129,0,666508,0,0
A,50,M,18,59.0,380636,0,322472,0,0
D,34,F,11,186.0,459812,0,364817,0,0
A,34,F,5,518.0,587206,0,520401,0,0
A,44,M,17,735.0,554698,0,519011,0,0
C,26,M,6,480.7,452868,0,404580,0,0
A,20,F,10,648.8,541463,0,519005,0,0
C,48,M,10,788.3,527864,0,470908,0,0
C,41,M,14,827.0,460567,0,405031,0,0
C,23,M,14,842.7,545513,0,530309,0,0
C,28,F,5,736.4,428780,0,397827,0,0
A,48,F,14,864.1,347400,0,325284,0,0
A,44,F,5,482.9,682334,0,617951,0,0
D,61,F,12,270.6,600675,0,564049,0,0
C,57,F,15,778.1,636805,0,601018,0,0
B,65,F,10,961.9,522340,0,475391,0,0
D,30,F,10,54.3,452209,0,389434,0,0
A,33,M,13,961.1,477500,0,402258,0,0
C,45,M,13,669.9,390236,0,309953,0,0
B,64,F,5,285.9,668675,0,575079,0,0
B,31,F,15,240.3,560331,0,478053,0,0
D,61,M,15,630.5,315342,0,236094,0,0
A,28,F,13,478.1,525603,0,439527,0,0
C,20,F,8,517.3,604330,0,547437,0,0
D,65,M,14,857.1,684710,0,592143,0,0
B,62,F,7,326.5,654552,0,570746,0,0
D,69,M,11,45.5,506117,0,465524,0,0
D,27,M,9,737.5,391086,0,368284,0,0
C,52,M,20,151.7,487324,0,392334,0,0
D,31,M,15,967.8,582685,0,483909,0,0
B,46,M,8,703.4,528329,0,440807,0,0
B,20,M,5,462.7,581576,0,487147,0,0
C,43,F,10,379.1,583036,0,528156,0,0
C,63,M,20,827.4,398187,0,368279,0,0
A,65,M,18,354.3,639486,0,562515,0,0
D,57,M,7,618.1,507205,0,433012,0,0
D,21,F,6,762.4,505985,0,453411,0,0
C,38,F,16,166.8,526426,0,457875,0,0
B,23,M,20,708.7,375368,0,334469,0,0
A,33,M,14,711.5,348228,0,272403,0,0
B,29,F,9,371.6,524544,0,480188,0,0
B,43,M,9,801.0,549366,0,466829,0,0
B,34,F,5,544.3,379246,0,367490,0,0
B,41,M,13,554.4,418562,0,350027,0,0
B,27,F,12,643.2,365407,0,326301,0,0
A,34,F,19,861.5,503233,0,423773,0,0
B,50,F,12,910.3,329820,0,234611,0,0
B,23,M,10,547.1,643711,0,630458,0,0
C,59,F,9,793.8,445031,0,395006,0,0
B,68,F,14,134.8,417288,0,359321,0,0
A,68,F,6,989.8,597878,0,552787,0,0
D,63,F,5,835.6,617036,0,578984,0,0
D,41,M,9,731.4,507210,0,457066,0,0
C,32,F,6,306.6,538979,0,453110,0,0
A,68,M,19,889.5,605878,0,571186,0,0
D,45,M,12,966.6,595061,0,504959,0,0
C,51,F,6,854.4,654373,0,574062,0,0
B,65,F,15,840.6,560525,0,544497,0,0
D,18,F,9,963.1,431637,0,360116,0,0
D,62,F,9,598.8,358682,0,333965,0,0
D,62,F,5,455.9,371809,0,311024,0,0
D,19,M,19,641.2,509577,0,453213,0,0
A,18,F,11,706.0,476786,0,437302,0,0
D,38,M,11,509.1,599779,0,546115,0,0
C,69,F,14,496.5,518568,0,430493,0,0
C,28,F,12,194.5,480850,0,402462,0,0
D,27,M,14,514.7,578322,0,521092,0,0
A,44,M,20,661.6,500935,0,406419,0,0
B,44,F,9,502.4,523629,0,431558,0,0
D,43,F,11,940.3,562381,0,507508,0,0
D,60,M,13,662.0,699995,0,615488,0,0
A,63,M,11,292.9,424664,0,398303,0,0
B,31,M,14,557.8,562078,0,469672,0,0
B,36,M,20,272.6,348809,0,259407,0,0
C,36,F,10,787.6,388339,0,310842,0,0
B,52,F,17,540.9,377533,0,318312,0,0
D,33,F,10,387.9,569595,0,558282,0,0
B,25,M,6,541.5,535401,0,482796,0,0
A,51,M,20,852.7,602747,0,568398,0,0
D,70,F,9,162.8,332087,0,243452,0,0
B,66,M,20,952.0,480031,0,433753,0,0
B,54,M,7,112.7,405237,0,330045,0,0
D,22,F,8,284.8,491968,0,463348,0,0
B,52,M,6,602.4,373550,0,344318,0,0
A,21,F,12,921.1,495012,0,477591,0,0
A,46,F,13,945.2,446611,0,373539,0,0
A,29,M,13,478.5,314887,0,237437,0,0
C,37,F,7,713.9,519966,0,426763,0,0
D,60,M,7,768.4,541880,0,459335,0,0
B,53,F,14,621.7,619448,0,571057,0,0
C,60,M,18,692.3,503924,0,416087,0,0
D,65,F,18,875.0,329558,0,258414,0,0
B,24,M,8,741.0,403243,0,374210,0,0
A,33,M,20,128.9,354477,0,318924,0,0
A,58,M,5,975.9,417755,0,342319,0,0
B,29,M,5,516.7,605249,0,551917,0,0
C,52,M,7,500.3,423163,0,337875,0,0
C,42,F,12,409.6,611278,0,584386,0,0
D,32,M,5,256.8,594678,0,512786,0,0
C,60,F,15,719.2,566729,0,493778,0,0
C,52,F,12,217.5,567289,0,490913,0,0
D,53,F,5,894.1,594631,0,539294,0,0
B,47,F,17,161.8,656466,0,632010,0,0
B,22,F,10,632.5,499005,0,403585,0,0
C,54,F,7,683.9,521498,0,473133,0,0
A,61,F,15,300.2,483328,0,466978,0,0
C,22,M,12,645.8,324654,0,238008,0,0
B,54,M,6,841.9,427767,0,337675,0,0
C,51,F,6,573.0,619660,0,563239,0,0
B,50,M,13,328.7,673194,0,597223,0,0
A,54,F,8,737.3,570401,0,483277,0,0
D,70,F,5,791.9,663556,0,581014,0,0
A,22,M,10,418.0,690229,0,605236,0,0
B,21,F,10,315.3,437783,0,383277,0,0
A,30,M,16,575.4,439160,0,413209,0,0
C,33,M,19,908.4,439201,0,359026,0,0
A,55,F,17,648.5,608784,0,547706,0,0
D,52,M,12,579.1,568132,0,507854,0,0
D,31,M,5,665.9,363764,0,293091,0,0
B,50,M,18,689.1,453979,0,437513,0,0
C,32,F,6,472.9,555599,0,522957,0,0
D,60,F,19,557.7,529996,0,501378,0,0
C,34,M,12,718.5,385217,0,323204,0,0
A,28,M,6,561.0,466210,0,387635,0,0
B,49,M,18,515.9,679211,0,596175,0,0
D,27,F,12,611.0,507409,0,453814,0,0
D,46,F,12,618.3,355570,0,256351,0,0
B,56,M,20,380.4,553166,0,535118,0,0
D,34,M,14,216.1,550527,0,506193,0,0
D,18,M,8,269.0,392537,0,360689,0,0
C,48,M,12,138.2,511544,0,498018,0,0
A,50,F,6,924.4,368734,0,289710,0,0
C,21,M,17,115.8,347816,0,255891,0,0
D,31,F,17,354.1,321968,0,287381,0,0
C,24,M,17,619.2,583058,0,539541,0,0
C,55,F,7,447.6,445560,0,414330,0,0
B,59,M,13,141.2,557039,0,469347,0,0
A,48,M,13,12.9,596726,0,536978,0,0
D,19,M,6,318.5,355464,0,298960,0,0
A,56,F,7,49.3,624287,0,588790,0,0
B,50,F,5,587.9,653027,0,610971,0,0
B,53,M,13,581.6,301238,0,248431,0,0
B,36,M,14,641.9,444386,0,428903,0,0
C,67,F,13,98.8,462332,0,407513,0,0
C,26,F,13,142.4,508825,0,446352,0,0
D,24,M,14,778.8,505583,0,474698,0,0
C,46,M,13,256.4,539761,0,448788,0,0
B,33,M,20,941.2,500626,0,446588,0,0
A,30,F,11,859.2,692973,0,662324,0,0
C,23,M,8,98.9,636564,0,623763,0,0
C,44,F,13,913.5,495416,0,418971,0,0
D,39,M,5,728.5,328137,0,279721,0,0
C,60,F,6,447.1,680261,0,632608,0,0
D,65,M,6,314.4,591762,0,518797,0,0
A,49,M,11,997.8,556665,0,529958,0,0
C,62,M,12,709.3,635637,0,595974,0,0
B,70,F,8,54.1,323230,0,263688,0,0
C,29,M,16,253.7,537288,0,445141,0,0
D,46,F,5,928.6,664406,0,567130,0,0
A,45,M,18,290.2,391856,0,336817,0,0
D,47,F,18,343.6,512592,0,426824,0,0
C,29,F,13,264.8,484604,0,467381,0,0
D,34,M,5,523.3,387037,0,336489,0,0
D,36,F,10,723.3,599693,0,571382,0,0
B,26,F,10,582.7,474088,0,434402,0,0
A,50,F,15,51.8,610173,0,592426,0,0
C,34,M,16,550.0,457948,0,404816,0,0
D,28,F,12,152.6,378094,0,324629,0,0
B,57,M,12,200.5,609519,0,524682,0,0
A,61,F,16,935.7,336940,0,300861,0,0
B,49,M,13,44.0,496077,0,430290,0,0
A,26,M,7,872.9,527727,0,495447,0,0
A,67,F,19,333.2,462810,0,424167,0,0
D,57,M,12,425.9,338881,0,280659,0,0
A,53,M,20,313.0,309925,0,270867,0,0
D,20,F,14,429.3,690879,0,679594,0,0
C,36,M,8,410.1,524615,0,481021,0,0
B,37,M,5,290.2,370398,0,316586,0,0
A,61,F,20,61.5,605968,0,520835,0,0
C,41,M,19,795.0,306594,0,255620,0,0
D,29,M,12,741.2,381491,0,304108,0,0
A,22,F,12,17.5,365539,0,272852,0,0
D,36,M,5,154.4,555991,0,532785,0,0
C,68,F,9,40.2,481175,0,469312,0,0
C,27,F,13,376.2,694813,0,643861,0,0
D,66,M,19,485.3,660331,0,583531,0,0
C,52,M,9,136.2,617929,0,529352,0,0
D,46,F,17,137.1,465291,0,392003,0,0
B,70,M,17,109.1,478650,0,408813,0,0
D,42,F,10,837.5,618421,0,574077,0,0
C,61,F,13,746.8,367246,0,321611,0,0
A,57,F,20,567.6,626891,0,607477,0,0
D,32,M,14,863.7,519300,0,450996,0,0
B,67,M,6,243.1,438110,0,414759,0,0
D,54,F,13,897.3,676023,0,643099,0,0
A,44,F,8,100.1,425518,0,355924,0,0
A,58,M,20,834.9,613466,0,581133,0,0
C,65,F,12,731.5,339572,0,294610,0,0
D,67,F,19,540.4,312196,0,250904,0,0
A,65,M,15,472.3,549640,0,461877,0,0
C,39,F,14,879.1,496188,0,435726,0,0
B,42,F,12,24.2,617695,0,579557,0,0
C,47,F,14,41.6,604433,0,572486,0,0
C,21,F,17,78.5,617119,0,522218,0,0
A,66,F,6,901.1,373417,0,314031,0,0
B,55,F,12,917.1,649429,0,635023,0,0
A,61,M,9,563.1,466168,0,405183,0,0
D,65,F,5,221.5,666039,0,601476,0,0
A,68,F,15,657.3,673524,0,585136,0,0
C,57,M,9,644.2,658674,0,578584,0,0
B,20,M,15,510.9,327271,0,294567,0,0
A,46,M,13,148.2,433794,0,380889,0,0
C,49,M,12,989.1,567206,0,491630,0,0
B,60,M,11,244.5,657354,0,583350,0,0
B,25,M,18,742.0,428003,0,363072,0,0
C,39,M,15,346.5,436617,0,349885,0,0
B,32,M,8,982.4,596122,0,522596,0,0
A,32,M,6,778.9,333996,0,311456,0,0
D,31,F,9,883.2,421921,0,382164,0,0
B,58,F,17,211.6,415682,0,338639,0,0
A,28,F,9,9.6,570754,0,497218,0,0
D,56,F,8,879.7,503939,0,457248,0,0
D,19,M,14,495.0,513443,0,453729,0,0
D,39,M,17,310.9,420729,0,380703,0,0
D,43,F,9,72.2,652652,0,553360,0,0
D,28,M,11,793.0,508680,0,422484,0,0
B,46,M,16,187.1,572972,0,533606,0,0
D,18,F,13,184.8,386609,0,331633,0,0
A,63,F,6,670.9,398079,0,306550,0,0
A,58,M,16,650.2,683575,0,648280,0,0
D,28,F,17,919.8,607555,0,564292,0,0
B,64,F,16,655.2,694061,0,675383,0,0
C,24,F,16,127.9,660394,0,583454,0,0
B,70,M,11,395.6,590587,0,545925,0,0
C,51,F,20,641.4,381090,0,341353,0,0
C,41,F,18,79.4,680580,0,584538,0,0
D,64,F,20,320.2,557502,0,489478,0,0
B,41,F,12,751.8,686510,0,624797,0,0
C,68,F,17,637.9,510524,0,415896,0,0
A,51,M,17,812.1,462082,0,380306,0,0
C,56,M,6,796.3,562685,0,463096,0,0
D,20,M,18,128.5,435889,0,396268,0,0
D,27,M,14,468.7,527575,0,514953,0,0
A,52,F,5,737.0,525243,0,496388,0,0
D,20,F,15,583.1,472554,0,420546,0,0
A,42,M,5,693.1,389241,0,376456,0,0
D,49,M,8,209.6,372746,0,281744,0,0
A,51,M,14,397.4,609537,0,517135,0,0
A,21,F,16,492.5,485957,0,403718,0,0
C,40,F,11,617.7,671699,0,660815,0,0
C,32,F,6,417.3,318694,0,254434,0,0
B,26,F,16,878.7,308084,0,217400,0,0
B,30,F,18,477.3,481915,0,456175,0,0
B,50,F,20,626.1,585481,0,526827,0,0
B,40,M,8,853.3,530653,0,516137,0,0
C,19,F,14,206.9,533126,0,516767,0,0
C,26,M,9,733.1,510653,0,431111,0,0
A,66,M,13,966.5,318314,0,286538,0,0
B,54,M,10,393.2,423324,0,349644,0,0
B,45,M,9,385.3,692254,0,639286,0,0
A,49,M,11,814.3,537186,0,457900,0,0
C,22,F,18,126.0,330943,0,243731,0,0
D,22,F,11,527.7,489305,0,440312,0,0
B,33,F,16,254.4,652187,0,572899,0,0
B,51,M,12,292.1,323448,0,310268,0,0
B,18,M,15,495.3,696414,0,649963,0,0
B,55,M,13,180.2,364252,0,308251,0,0
D,56,M,19,853.5,321220,0,230359,0,0
B,44,M,11,69.6,422365,0,358127,0,0
B,41,M,18,340.1,526016,0,495995,0,0
B,62,M,10,258.9,554965,0,508418,0,0
C,29,F,8,690.9,427693,0,416623,0,0
C,34,F,14,319.3,491473,0,430135,0,0
A,20,F,11,55.9,595137,0,570485,0,0
B,32,F,19,623.7,417706,0,346040,0,0
C,31,M,7,336.7,487614,0,418743,0,0
C,41,F,17,784.1,425607,0,408873,0,0
C,69,F,12,884.9,317278,0,259867,0,0
C,61,M,9,71.4,311432,0,222963,0,0
D,49,F,15,67.5,437402,0,359648,0,0
D,58,F,10,777.9,538617,0,510118,0,0
C,27,F,19,793.9,468437,0,384410,0,0
B,45,F,14,240.5,646318,0,598780,0,0
A,42,F,7,576.6,424792,0,336705,0,0
D,39,M,9,92.1,320422,0,299973,0,0
C,24,F,11,385.3,684681,0,635840,0,0
C,65,F,13,702.0,525328,0,507947,0,0
A,59,F,20,97.2,417682,0,334683,0,0
B,23,F,16,828.4,525228,0,437859,0,0
B,56,F,14,492.1,301445,0,267091,0,0
A,64,M,6,851.7,581922,0,490878,0,0
C,18,F,6,22.3,625984,0,546523,0,0
B,36,F,17,254.2,417502,0,330603,0,0
D,67,M,17,905.5,571064,0,486879,0,0
B,54,M,20,873.2,367767,0,342319,0,0
D,31,F,11,59.7,510840,0,470956,0,0
B,33,F,18,959.5,604104,0,550055,0,0
A,62,M,8,711.5,626731,0,585588,0,0
D,33,M,20,785.5,429560,0,338161,0,0
D,50,F,18,190.0,692988,0,598001,0,0
B,28,F,16,204.1,593300,0,557756,0,0
C,39,M,18,704.4,562305,0,489650,0,0
B,61,M,8,266.8,619693,0,565275,0,0
A,27,F,13,698.6,524743,0,443515,0,0
D,66,F,14,856.9,548906,0,520212,0,0
B,33,F,5,958.9,569826,0,527541,0,0
A,67,F,15,755.6,416516,0,349482,0,0
A,59,F,5,358.3,565404,0,538153,0,0
A,30,F,7,53.0,563387,0,508992,0,0
D,29,M,17,162.5,464174,0,408562,0,0
D,42,M,19,897.9,416855,0,345796,0,0
D,23,M,9,326.1,383378,0,311780,0,0
A,61,M,13,38.7,405440,0,369042,0,0
B,46,M,13,113.9,481770,0,439050,0,0
C,48,M,8,826.5,382758,0,336820,0,0
A,62,F,13,603.7,618502,0,591731,0,0
B,57,F,16,554.3,655633,0,617278,0,0
D,41,M,19,837.1,458828,0,399349,0,0
A,66,F,15,407.2,347681,0,259109,0,0
B,44,F,7,418.3,617595,0,527337,0,0
A,38,M,11,551.8,642803,0,555672,0,0
B,56,M,17,884.2,323778,0,237659,0,0
D,53,F,16,249.1,564326,0,520419,0,0
C,48,F,18,583.9,455647,0,363867,0,0
C,53,M,12,87.8,607651,0,530093,0,0
B,29,F,8,637.2,565471,0,540219,0,0
C,57,F,11,65.4,483505,0,405268,0,0
C,60,F,12,341.9,581347,0,533513,0,0
A,70,F,6,996.6,692138,0,627135,0,0
B,25,M,18,464.7,695202,0,666061,0,0
A,20,M,17,817.2,625773,0,546684,0,0
B,35,M,5,86.4,616204,0,536690,0,0
B,33,M,10,793.4,563420,0,541161,0,0
D,64,M,7,2.3,550098,0,494152,0,0
C,64,M,18,866.0,487134,0,387548,0,0
C,68,M,19,761.9,420333,0,353597,0,0
B,52,M,19,918.4,634000,0,573780,0,0
B,64,F,9,915.9,502897,0,413758,0,0
C,46,F,6,378.6,611185,0,562802,0,0
A,34,F,17,104.8,629891,0,601940,0,0
B,43,M,9,165.3,362160,0,342653,0,0
D,34,F,15,213.1,614223,0,532513,0,0
A,58,F,17,270.7,499903,0,427109,0,0
A,28,F,7,246.1,427166,0,410758,0,0
B,34,M,8,427.0,569880,0,535968,0,0
B,35,F,6,374.6,443034,0,416717,0,0
A,49,M,20,557.8,504367,0,413513,0,0
C,50,F,11,184.1,306596,0,217195,0,0
A,50,M,14,61.2,455455,0,367443,0,0
C,24,M,17,262.9,492977,0,470489,0,0
D,64,F,19,202.3,576630,0,503392,0,0
C,55,M,20,152.2,506420,0,473433,0,0
B,68,F,9,982.0,323188,0,267988,0,0
D,60,M,9,831.1,412154,0,368650,0,0
B,35,M,11,272.8,425133,0,377316,0,0
A,45,F,5,637.5,575082,0,494082,0,0
D,57,M,9,18.0,577433,0,546238,0,0
B,50,F,5,866.7,449087,0,399487,0,0
C,66,M,16,249.0,593430,0,570758,0,0
B,22,M,19,115.6,419109,0,334859,0,0
C,56,M,13,552.7,303100,0,285452,0,0
C,66,F,13,377.6,425232,0,389497,0,0
D,40,M,12,426.1,524978,0,461725,0,0
D,48,F,5,477.5,475791,0,417766,0,0
C,60,M,11,736.0,409932,0,383350,0,0
C,52,M,10,386.1,430914,0,364892,0,0
C,46,M,18,215.3,481955,0,398508,0,0
A,70,M,18,396.7,390891,0,320953,0,0
D,47,F,5,88.8,346461,0,258657,0,0
C,49,M,14,703.4,399178,0,325294,0,0
A,18,M,5,836.9,591650,0,578954,0,0
D,56,F,12,293.4,390909,0,374624,0,0
C,49,F,15,183.5,383887,0,364804,0,0
D,22,F,10,785.9,614756,0,584093,0,0
B,32,M,11,223.7,343751,0,253164,0,0
D,68,F,6,395.9,568694,0,494648,0,0
B,29,M,11,210.7,509015,0,420252,0,0
A,58,M,15,596.0,671129,0,639943,0,0
B,55,F,16,614.6,351569,0,269478,0,0
B,64,F,18,565.8,494504,0,470641,0,0
D,35,M,18,449.1,463307,0,450570,0,0
C,44,M,9,884.5,609637,0,518750,0,0
A,62,M,5,30.3,550046,0,532935,0,0
D,29,M,12,305.4,386301,0,315189,0,0
A,44,M,13,696.9,444245,0,411889,0,0
B,59,F,12,58.4,695450,0,637296,0,0
D,64,F,13,817.7,530298,0,478029,0,0
A,69,F,16,171.9,625546,0,615532,0,0
C,28,M,20,491.0,668744,0,605898,0,0
D,24,M,13,537.8,452361,0,406976,0,0
D,38,M,15,858.6,539288,0,504977,0,0
D,26,F,16,477.9,389325,0,378039,0,0
C,20,M,17,607.9,337570,0,265596,0,0
A,46,M,13,905.1,538192,0,479335,0,0
C,66,F,10,123.2,325671,0,240940,0,0
D,36,F,19,921.4,651160,0,604782,0,0
B,60,M,9,333.2,612450,0,541344,0,0
C,59,M,13,617.3,441189,0,347596,0,0
B,54,M,17,753.9,639260,0,609347,0,0
D,49,M,8,305.6,313916,0,283806,0,0
D,48,M,12,234.2,451091,0,351476,0,0
D,45,F,7,671.9,472710,0,442505,0,0
B,66,F,9,918.6,364345,0,290669,0,0
A,49,M,19,940.3,371785,0,320980,0,0
D,60,F,15,513.2,585938,0,515593,0,0
D,33,F,18,32.4,312633,0,265606,0,0
A,66,M,6,949.1,371251,0,322794,0,0
D,59,M,5,376.5,323592,0,309190,0,0
B,23,M,13,989.6,447375,0,410002,0,0
C,48,M,14,632.8,641580,0,591358,0,0
A,70,M,15,229.3,390100,0,365270,0,0
D,61,F,13,264.6,415608,0,351742,0,0
D,42,F,5,370.8,637344,0,552483,0,0
C,42,M,14,280.0,466145,0,368314,0,0
A,38,F,8,864.0,329409,0,298164,0,0
D,32,M,12,231.8,682837,0,602480,0,0
A,37,F,9,888.0,380362,0,334871,0,0
B,36,M,14,767.2,643815,0,595625,0,0
B,27,M,11,623.0,544712,0,517138,0,0
D,26,M,16,34.8,595006,0,501294,0,0
D,25,F,18,446.5,561151,0,490519,0,0
D,36,M,13,560.5,414688,0,385308,0,0
B,30,M,12,546.7,365649,0,269751,0,0
C,60,F,18,801.5,671428,0,583828,0,0
D,33,F,5,486.7,653719,0,623119,0,0
B,48,M,10,145.3,430137,0,337037,0,0
C,49,M,7,754.4,692928,0,633391,0,0
C,67,M,17,520.3,453791,0,420567,0,0
C,52,F,14,70.1,341326,0,262201,0,0
B,24,F,16,311.5,316789,0,250354,0,0
A,22,F,10,281.9,620359,0,585208,0,0
A,68,F,13,577.6,423589,0,402109,0,0
B,63,F,10,739.8,336109,0,280156,0,0
C,64,F,5,636.7,647059,0,555691,0,0
A,27,M,19,335.1,338576,0,302564,0,0
C,20,F,12,190.3,617934,0,576654,0,0
B,55,M,6,641.1,613519,0,557374,0,0
A,52,M,15,111.7,391361,0,321373,0,0
D,51,F,11,168.4,334390,0,304827,0,0
C,45,F,19,535.9,654540,0,614656,0,0
C,48,F,20,611.6,613678,0,515142,0,0
B,42,F,7,507.2,381260,0,367265,0,0
D,50,F,18,835.4,615469,0,600444,0,0
B,36,M,15,181.1,416963,0,378182,0,0
A,65,M,20,236.3,609221,0,542245,0,0
A,54,F,14,720.7,456728,0,440769,0,0
B,26,F,7,859.1,654005,0,566885,0,0
D,31,M,12,852.1,514377,0,441927,0,0
A,67,F,10,630.0,464644,0,394471,0,0
B,47,M,15,91.3,330441,0,304002,0,0
C,22,F,8,747.9,498847,0,427390,0,0
A,26,M,12,487.6,404658,0,377808,0,0
D,66,F,13,374.7,377113,0,344657,0,0
D,38,M,17,519.0,409850,0,353269,0,0
C,41,F,7,336.4,605145,0,572865,0,0
C,59,M,15,706.7,446720,0,419579,0,0
B,22,F,14,132.2,633341,0,616234,0,0
C,19,F,6,856.9,343541,0,310228,0,0
A,45,F,10,868.3,318369,0,228189,0,0
D,66,M,17,412.9,587777,0,515207,0,0
C,45,M,7,322.0,593694,0,548144,0,0
D,69,F,9,129.0,603225,0,554150,0,0
B,39,F,9,726.6,696494,0,606168,0,0
B,37,F,6,79.3,619406,0,552421,0,0
C,69,M,19,502.1,360402,0,270142,0,0
B,41,F,16,90.1,659727,0,580010,0,0
B,42,F,6,619.2,379381,0,319454,0,0
D,44,F,9,386.9,542536,0,519587,0,0
A,30,M,10,16.2,680771,0,659162,0,0
A,51,M,20,157.5,491997,0,397456,0,0
A,35,F,18,102.8,500958,0,436758,0,0
D,22,M,7,482.0,489657,0,423426,0,0
A,54,F,15,882.9,470900,0,441717,0,0
A,25,M,20,238.3,476157,0,448775,0,0
B,50,M,9,661.4,601336,0,576201,0,0
B,60,M,14,439.0,610061,0,585164,0,0
A,22,M,11,440.3,648168,0,572008,0,0
A,53,F,20,166.9,420195,0,334243,0,0
A,22,F,13,497.6,611463,0,542851,0,0
A,50,F,9,989.6,621182,0,555533,0,0
B,32,F,7,350.4,586081,0,531476,0,0
D,63,M,12,463.8,613552,0,594531,0,0
D,63,F,7,550.0,699728,0,666398,0,0
D,41,M,13,512.0,516206,0,461953,0,0
A,28,F,13,330.2,603000,0,535179,0,0
D,70,M,14,478.8,682235,0,625345,0,0
C,60,F,8,37.1,355821,0,343723,0,0
B,68,F,18,4.9,686760,0,639079,0,0
B,20,M,14,452.3,362556,0,348113,0,0
D,47,F,16,181.0,690214,0,632627,0,0
A,68,F,20,553.4,680647,0,636631,0,0
B,33,M,20,737.0,643674,0,560068,0,0
D,23,M,13,912.7,697744,0,612061,0,0
A,36,M,16,770.5,345263,0,307304,0,0
B,34,F,18,694.0,473675,0,446988,0,0
B,39,F,18,609.9,390852,0,322454,0,0
A,32,M,11,831.0,625657,0,569838,0,0
A,33,M,13,865.3,574982,0,555271,0,0
B,44,F,19,352.7,313957,0,250417,0,0
B,50,M,19,935.9,417205,0,353281,0,0
A,25,M,7,350.9,339271,0,321280,0,0
C,37,F,9,30.8,487727,0,428616,0,0
B,63,M,19,793.3,674072,0,652981,0,0
D,62,F,5,472.4,458334,0,394530,0,0
C,63,M,6,268.8,512805,0,463894,0,0
B,59,F,9,483.1,604609,0,584276,0,0
D,23,M,13,425.4,587777,0,502764,0,0
C,56,F,11,907.6,555691,0,522956,0,0
B,58,F,11,35.3,631497,0,586526,0,0
D,62,F,5,385.3,403650,0,311180,0,0
A,41,F,11,819.0,321980,0,287514,0,0
B,27,M,7,698.4,344665,0,291838,0,0
C,27,F,11,889.5,322937,0,224295,0,0
D,70,M,17,761.0,416161,0,325504,0,0
B,45,F,11,727.0,536976,0,440226,0,0
D,60,M,5,759.9,434410,0,408413,0,0
